global_row,canonical,classification_status,primary_genre_id,primary_subgenre_id,secondary_paths,confidence,reason_ja
5867,coronavirus_pandemic,UNRESOLVED,,,[],LOW,「coronavirus_pandemic」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
5868,corpse,PROPOSED,BODY_PART,,[],MEDIUM,「corpse」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
5869,corpus_spongiosum,PROPOSED,BODY_PART,,[],MEDIUM,「corpus_spongiosum」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
5870,corrugated_galvanized_iron_sheet,PROPOSED,OBJECT_PROP,DAILY,[],MEDIUM,「corrugated_galvanized_iron_sheet」は波形鉄板という具体的な資材・物体を示し、道具・小物から探すのが実用的なため。
5871,corrupted_halo,UNRESOLVED,,,[],LOW,「corrupted_halo」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
5872,corruption,UNRESOLVED,,,[],LOW,「corruption」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
5873,corsage,PROPOSED,CLOTHING,ACCESSORY,[],MEDIUM,「corsage」は身に着ける装飾・伝統衣装を表し、衣装から探す用途に合うため。
5874,corset,PROPOSED,CLOTHING,EVERYDAY,[],MEDIUM,「corset」は衣服・履物の種類や形を示し、衣装から探す用途に合うため。
5875,corset_piercing,PROPOSED,BODY_PART,,[],MEDIUM,「corset_piercing」は身体に施されたピアス・装飾状態を示し、身体の特徴から探すのが実用的なため。
5876,cortisol_level_(meme),UNRESOLVED,,,[],LOW,「cortisol_level_(meme)」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
5877,cosmetics,PROPOSED,HAIR_FACE,,[],MEDIUM,「cosmetics」は化粧・顔まわりの美容用品を指し、顔の外観から探す用途に合うため。
5878,cosmic_&_funny_(idolmaster),UNRESOLVED,,,[],LOW,「cosmic_&_funny_(idolmaster)」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
5879,cosmic_heart_compact,UNRESOLVED,,,[],LOW,「cosmic_heart_compact」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
5880,cosmos_(flower),PROPOSED,LIVING_NATURE,PLANT,[],HIGH,「cosmos_(flower)」は植物そのものの種類を示し、生き物・植物から直接探せるため。
5881,cosplay,PROPOSED,CLOTHING,COSTUME,[],MEDIUM,「cosplay」はキャラクターを表す人物名でなく、着用するコスプレ衣装を探す入口として使えるため。
5882,cosplay_photo_inset,PROPOSED,STYLE_QUALITY_META,,[],MEDIUM,「cosplay_photo_inset」は図表・画面内表示・画面構成を示し、画面表現から探す用途に合うため。
5883,cossack,UNRESOLVED,,,[],LOW,「cossack」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
5884,cossack_dance,PROPOSED,POSE_MOVEMENT,,[],HIGH,「cossack_dance」は身体の動き・姿勢を示すため、ポーズ・動きから探せるため。
5885,costume_chart,PROPOSED,STYLE_QUALITY_META,,[],MEDIUM,「costume_chart」は図表・画面内表示・画面構成を示し、画面表現から探す用途に合うため。
5886,costume_switch,PROPOSED,CLOTHING_STATE_EXPOSURE,,[],MEDIUM,「costume_switch」は衣装を切り替える・着替える状態を示すため、着脱・露出から探せるため。
5887,cottage_(building),PROPOSED,PLACE_BACKGROUND,,[],MEDIUM,「cottage_(building)」は場所・地形・建造物を示すタグで、場所・背景から探す用途に合うため。
5888,cotton_(plant),PROPOSED,LIVING_NATURE,PLANT,[],HIGH,「cotton_(plant)」は綿花という植物を明示するため、生き物・植物から直接探せるため。
5889,cotton_ball,PROPOSED,OBJECT_PROP,DAILY,[],HIGH,「cotton_ball」は綿を丸めた小物を示すため、道具・小物から探せるため。
5890,cotton_boll,PROPOSED,LIVING_NATURE,PLANT,[],HIGH,「cotton_boll」は綿の実・果実を示すため、植物から直接探せるため。
5891,cotton_candy,PROPOSED,OBJECT_PROP,FOOD,[],HIGH,「cotton_candy」は食べ物・飲み物の種類を示し、道具・小物の食べ物から直接探せるため。
5892,cotton_panties,PROPOSED,CLOTHING,EVERYDAY,[],MEDIUM,「cotton_panties」は衣服・履物の種類や形を示し、衣装から探す用途に合うため。
5893,cotton_swab,PROPOSED,OBJECT_PROP,DAILY,[],HIGH,「cotton_swab」は綿棒という具体的な日用品を示すため、道具・小物から直接探せるため。
5894,couch,PROPOSED,OBJECT_PROP,DAILY,[],HIGH,「couch」は日用品・道具の具体的な物体を示し、物品の種類から直接探せるため。
5895,cougar,PROPOSED,LIVING_NATURE,CREATURE,[],HIGH,「cougar」は生物または植物そのものの種類を示し、その対象から直接探せるため。
5896,coughing,PROPOSED,BODY_PART,,[],MEDIUM,「coughing」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
5897,coughing_blood,PROPOSED,BODY_PART,,[],MEDIUM,「coughing_blood」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
5898,coughing_flowers,UNRESOLVED,,,[],LOW,「coughing_flowers」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
5899,countdown,PROPOSED,TEXT_SYMBOL,TEXT,[],MEDIUM,「countdown」は数字や文字によるカウント表示を主に示すため、画面内の文字から探せるため。
5900,countdown_timer,PROPOSED,OBJECT_PROP,DAILY,[],HIGH,「countdown_timer」は日用品・道具の具体的な物体を示し、物品の種類から直接探せるため。
12151,hearthian,UNRESOLVED,,,[],LOW,「hearthian」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12152,heartless_(kingdom_hearts),UNRESOLVED,,,[],LOW,「heartless_(kingdom_hearts)」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
12153,heartless_emblem,PROPOSED,TEXT_SYMBOL,SYMBOL,[],MEDIUM,「heartless_emblem」はエンブレムという識別用の図形・標章を示し、記号・マークから探せるため。
12154,heartslabyul_dorm_uniform,PROPOSED,CLOTHING,UNIFORM,[],HIGH,「heartslabyul_dorm_uniform」は制服を明示するタグであり、衣装の制服から直接探せるため。
12155,heartsteel_(league),UNRESOLVED,,,[],LOW,「heartsteel_(league)」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12156,heat_hawk,UNRESOLVED,,,[],LOW,「heat_hawk」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12157,heat_haze,PROPOSED,LIGHT_TIME_WEATHER,,[],MEDIUM,「heat_haze」は大気中の熱・水分・気象の見え方を示し、光・天候から探すのが実用的なため。
12158,heat_stroke,PROPOSED,BODY_PART,,[],MEDIUM,「heat_stroke」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
12159,heat_stroke_photoshoot_(meme),UNRESOLVED,,,[],LOW,「heat_stroke_photoshoot_(meme)」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12160,heater,PROPOSED,OBJECT_PROP,DAILY,[],HIGH,「heater」は暖房器具そのものを示すため、日用品・小物から直接探せるため。
12161,heather_(flower),PROPOSED,LIVING_NATURE,PLANT,[],HIGH,「heather_(flower)」は植物そのものの種類を示し、生き物・植物から直接探せるため。
12162,heattech_leotard,PROPOSED,CLOTHING,EVERYDAY,[],MEDIUM,「heattech_leotard」は衣服・履物の種類や形を示し、衣装から探す用途に合うため。
12163,heaven,PROPOSED,PLACE_BACKGROUND,,[],MEDIUM,「heaven」は場所・建造物・行事の場面を示すため、背景の探索経路が実用的なため。
12164,heaven_(kanji),PROPOSED,TEXT_SYMBOL,TEXT,[],HIGH,「heaven_(kanji)」は漢字一字の描写を示すため、文字・書き文字から直接探せるため。
12165,heaven_condition,UNRESOLVED,,,[],LOW,「heaven_condition」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12166,heavenly_boat_maanna,UNRESOLVED,,,[],LOW,「heavenly_boat_maanna」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12167,heavy,UNRESOLVED,,,[],LOW,「heavy」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12168,heavy_ball,UNRESOLVED,,,[],LOW,「heavy_ball」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
12169,heavy_bolter,PROPOSED,OBJECT_PROP,WEAPON,[],MEDIUM,「heavy_bolter」は武器・戦闘道具の種類を示すため、道具・小物の武器から探せるため。
12170,heavy_breathing,PROPOSED,BODY_PART,,[],MEDIUM,「heavy_breathing」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
12171,heavy_chromatic_aberration,PROPOSED,STYLE_QUALITY_META,,[],MEDIUM,「heavy_chromatic_aberration」は画面の加工・質感または独立した色柄の特徴を示すため、その視覚表現から探すのが実用的なため。
12172,heavy_film_grain,PROPOSED,STYLE_QUALITY_META,,[],MEDIUM,「heavy_film_grain」は画面の加工・質感または独立した色柄の特徴を示すため、その視覚表現から探すのが実用的なため。
12173,heavy_lens_flare,PROPOSED,STYLE_QUALITY_META,,[],MEDIUM,「heavy_lens_flare」は画面の加工・質感または独立した色柄の特徴を示すため、その視覚表現から探すのが実用的なため。
12174,heavy_machine_gun,PROPOSED,OBJECT_PROP,WEAPON,[],MEDIUM,「heavy_machine_gun」は武器・戦闘道具の種類を示すため、道具・小物の武器から探せるため。
12175,heavy_metal,UNRESOLVED,,,[],LOW,「heavy_metal」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12176,heavy_spear_(evangelion),UNRESOLVED,,,[],LOW,「heavy_spear_(evangelion)」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
12177,heavy_splatling_(splatoon),UNRESOLVED,,,[],LOW,「heavy_splatling_(splatoon)」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
12178,hebijo_academy_school_uniform,PROPOSED,CLOTHING,UNIFORM,[],HIGH,「hebijo_academy_school_uniform」は制服を明示するタグであり、衣装の制服から直接探せるため。
12179,hebrew_text,PROPOSED,TEXT_SYMBOL,TEXT,[],HIGH,「hebrew_text」は画面内の文字・書き文字を示すため、文字から直接探せるため。
12180,hecate's_staff_(fate),UNRESOLVED,,,[],LOW,「hecate's_staff_(fate)」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
12181,hecatia_lapislazuli_(cosplay),PROPOSED,CLOTHING,COSTUME,[],HIGH,「hecatia_lapislazuli_(cosplay)」はコスプレ衣装を表すタグなので、人物名でなく衣装・コスチュームから発見できるため。
12182,heckler_&_koch,UNRESOLVED,,,[],LOW,「heckler_&_koch」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12183,hedge,PROPOSED,PLACE_BACKGROUND,,[],MEDIUM,「hedge」は場所・地形・建造物を示すタグで、場所・背景から探す用途に合うため。
12184,hedgehog,PROPOSED,LIVING_NATURE,CREATURE,[],HIGH,「hedgehog」は生物または植物そのものの種類を示し、その対象から直接探せるため。
12185,hedgehog_boy,PROPOSED,PERSON_COUNT,,[],MEDIUM,「hedgehog_boy」は人物の職業・役柄・人物種別を示し、人物・役柄から探すのが実用的なため。
12186,hedgehog_girl,PROPOSED,PERSON_COUNT,,[],MEDIUM,「hedgehog_girl」は人物の職業・役柄・人物種別を示し、人物・役柄から探すのが実用的なため。
12187,heel-less_heels,PROPOSED,CLOTHING,EVERYDAY,[],MEDIUM,「heel-less_heels」は衣服・履物の種類や形を示し、衣装から探す用途に合うため。
12188,heel_pop,PROPOSED,POSE_MOVEMENT,,[],HIGH,「heel_pop」は身体の姿勢・運動を示すため、ポーズ・動きから直接探せるため。
