special_id,tag,mechanical_triage,triage_reason,exact_general_overlap,product_fit_verdict,promotion_status,meaning_status,generation_family,generation_role,prompt_use_mode,special_flags,general_canonical,general_display_ja,general_search_ja,general_post_count,general_status,general_confidence,general_primary_path,general_secondary_paths,human_final,human_reason
92,pillow humping,KEEP_SPECIAL,DEEP_FAMILY:SELF_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SELF_ACTION,action,STRUCTURED,SELF_ACTOR_ROLE,pillow_humping,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
93,stealth masturbation,KEEP_SPECIAL,DEEP_FAMILY:SELF_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SELF_ACTION,action,STRUCTURED,SELF_ACTOR_ROLE,stealth_masturbation,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
94,table humping,KEEP_SPECIAL,DEEP_FAMILY:SELF_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SELF_ACTION,action,STRUCTURED,SELF_ACTOR_ROLE,table_humping,,,,PROPOSED,HIGH,CLOTHING/ACCESSORY,[],,
95,tail masturbation,KEEP_SPECIAL,DEEP_FAMILY:SELF_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,SELF_ACTION,action,STRUCTURED,SELF_ACTOR_ROLE,tail_masturbation,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
96,jerkoff,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
97,self pleasure,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
98,self stimulation,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
99,solo masturbation,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
100,after fellatio,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,temporal_or_implied_context,SUPPORT,,after_fellatio,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
101,anilingus,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,anilingus,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
102,cooperative fellatio,KEEP_SPECIAL,DEEP_FAMILY:MULTI_ACTOR_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,MULTI_ACTOR_INTERACTION,compound_action,STRUCTURED,ACTOR_SEPARATION_REQUIRED,cooperative_fellatio,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
103,deepthroat,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,deepthroat,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
104,fellatio,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,fellatio,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
105,implied fellatio,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,temporal_or_implied_context,SUPPORT,,implied_fellatio,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTIMATE,[],,
106,irrumatio,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,irrumatio,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
107,oral sandwich,KEEP_SPECIAL,DEEP_FAMILY:MULTI_ACTOR_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,MULTI_ACTOR_INTERACTION,compound_action,STRUCTURED,ACTOR_SEPARATION_REQUIRED,oral_sandwich,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
108,rusty trombone,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,rusty_trombone,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
109,blowjob,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
110,face fucking,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
111,rimjob,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
112,after oral,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
113,deep throat,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
114,facefucking,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
115,oral sex,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
116,rimming,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
117,69,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,69,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
118,amazon position,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,amazon_position,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
119,cowgirl position,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,cowgirl_position,,,,PROPOSED,HIGH,POSE_MOVEMENT,[],,
120,doggystyle,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,doggystyle,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
121,mating press,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,mating_press,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
122,missionary,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,missionary,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
123,prone bone,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,prone_bone,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
124,reverse cowgirl position,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,reverse_cowgirl_position,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
125,reverse squatting cowgirl position,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,reverse_squatting_cowgirl_position,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
126,reverse suspended congress,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,reverse_suspended_congress,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
127,reverse upright straddle,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,reverse_upright_straddle,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
128,sex from behind,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,sex_from_behind,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
129,sitting on face,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,sitting_on_face,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
130,squatting cowgirl position,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,squatting_cowgirl_position,,,,PROPOSED,HIGH,POSE_MOVEMENT,[],,
131,standing missionary,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,standing_missionary,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
132,standing sex,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,standing_sex,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
133,suspended congress,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,suspended_congress,,,,UNRESOLVED,LOW,,[],,
134,top-down bottom-up,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,top-down_bottom-up,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
135,stand and carry,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
136,missionary position,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
137,cowgirl,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
138,doggy style,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
139,face sitting,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
140,facesitting,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
141,reverse cowgirl,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
142,anvil position,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
143,mating press position,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
144,missionary sex,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
145,anal prolapse,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,anal_prolapse,,,,PROPOSED,HIGH,BODY_PART,[],,
146,after anal,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,temporal_or_implied_context,SUPPORT,,after_anal,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
147,anal,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,anal,,,,PROPOSED,MEDIUM,BODY_PART,[],,
148,anal fingering,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,anal_fingering,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
149,anal object insertion,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,anal_object_insertion,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
150,double anal,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,double_anal,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
151,imminent anal,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,temporal_or_implied_context,SUPPORT,,imminent_anal,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
152,multiple anal,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,multiple_anal,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
153,pegging,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,pegging,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
154,triple anal,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,triple_anal,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
155,anal only,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,anal_only,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
156,anal invitation,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,temporal_or_implied_context,SUPPORT,,anal_invitation,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
157,anal grip,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,anal_grip,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
158,anal insertion,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
159,anal sex,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
160,anal stretching,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
161,anal training,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
162,gaping anus,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
163,anal play,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
164,ass fuck,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
165,ass play,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
166,assfuck,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
167,buttfuck,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
168,buttsex,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
169,after fingering,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,temporal_or_implied_context,SUPPORT,,after_fingering,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
170,after insertion,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,temporal_or_implied_context,SUPPORT,,after_insertion,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
171,covered penetration,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,covered_penetration,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
172,deep penetration,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,deep_penetration,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
173,double penetration,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,double_penetration,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
174,fingering,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,fingering,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
175,fingering through clothes,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,fingering_through_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
176,fingering through panties,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,fingering_through_panties,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
177,food insertion,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,food_insertion,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
178,guided penetration,KEEP_SPECIAL,DEEP_FAMILY:INSERTION_STRUCTURED,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,INSERTION_STRUCTURED,bodypart_action,STRUCTURED,,guided_penetration,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
179,imminent penetration,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,temporal_or_implied_context,SUPPORT,,imminent_penetration,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
