special_id,canonical_or_tag,general_overlap,previous_product_fit_verdict,reverse_audit_verdict,reason,general_discoverability_note,provenance_note
853,fellatio under mask,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=fellatio_under_mask; 日本語表示=マスク越しのフェラチオ; 日本語search=マスク越しのフェラチオ; #64 browse path=CLOTHING_STATE_EXPOSURE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
854,after cunnilingus,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=after_cunnilingus; 日本語表示=クンニリングスの後; 日本語search=クンニリングスの後; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
855,colored penis,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=colored_penis; 日本語表示=色付きの陰茎; 日本語search=色付きのpenis; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
856,chastity cage emission,YES,KEEP,KEEP_SPECIAL,RESTRAINT_IMPLEMENTとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=chastity_cage_emission; 日本語表示=貞操ケージからの射出; 日本語search=貞操ケージからの射出; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
857,censored anus,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=censored_anus; 日本語表示=検閲された肛門; 日本語search=検閲された肛門; #64 browse path=STYLE_QUALITY_META.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
858,foreskin insertion,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=foreskin_insertion; 日本語表示=包皮への挿入; 日本語search=伸入包皮; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
859,long nipples,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=long_nipples; 日本語表示=長乳首; 日本語search=長乳首; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
860,sex with insects,YES,KEEP,KEEP_SPECIAL,NONHUMAN_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=sex_with_insects; 日本語表示=蟲姦; 日本語search=蟲姦; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
861,implied handjob,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=implied_handjob; 日本語表示=暗黙の手コキ; 日本語search=暗黙の手コキ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
862,ageplay,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=ageplay; 日本語表示=年齢プレイ; 日本語search=年齢プレイ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
863,footjob over clothes,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=footjob_over_clothes; 日本語表示=服の上からの足コキ; 日本語search=衣服の上の足場; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
864,imminent paizuri,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=imminent_paizuri; 日本語表示=ズリ事前; 日本語search=ズリ事前; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
865,labia piercing,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=labia_piercing; 日本語表示=ラビアピアス; 日本語search=ラビアピアス; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
866,multiple vaginal,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=multiple_vaginal; 日本語表示=複数の膣; 日本語search=複数の膣; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
867,penis out of frame,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=penis_out_of_frame; 日本語表示=陰茎が画面外; 日本語search=タグ「penis out of frame」; #64 browse path=CLOTHING_STATE_EXPOSURE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
868,nipple tag,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=nipple_tag; 日本語表示=乳首に名札; 日本語search=乳首に名札; #64 browse path=CLOTHING/ACCESSORY.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
869,assisted object insertion,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=assisted_object_insertion; 日本語表示=物体挿入の介助; 日本語search=物体挿入の介助; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
870,small testicles,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=small_testicles; 日本語表示=小さい睾丸; 日本語search=小美玉; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
871,handjob over clothes,YES,KEEP,KEEP_SPECIAL,ACTION_INTERACTIONとして行為・挿入・関係・器具・体液・非人間等の明示的なdeep-discovery意味を持つ。General exact overlapがあってもSpecial独立価値を維持する。,General exact canonical=handjob_over_clothes; 日本語表示=服越しの手コキ; 日本語search=隔着衣服手淫; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
872,nipple bells,YES,KEEP,KEEP_SPECIAL,General overlapは確認できるが、タグ固有のニッチなvisual/semantic targetがあり、Specialの深い発見導線を維持する。,General exact canonical=nipple_bells; 日本語表示=乳首の鐘; 日本語search=乳首の鐘; #64 browse path=CLOTHING/ACCESSORY.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
873,simulated paizuri,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、implied/after/imminent/gesture等の性的文脈が単なるGeneral supportで足りるか、独立した発見対象かを個別に確定できない。,General exact canonical=simulated_paizuri; 日本語表示=擬似パイズリ; 日本語search=擬似パイズリ; #64 browse path=ACTION_CONTACT/INTIMATE.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
874,single nipple piercing,YES,KEEP,NEEDS_REVIEW,General exact overlapはあるが、複合visual・身体状態・器具・行為のどの意味要素をGeneralだけで失わず再現できるかが未確定。保留。,General exact canonical=single_nipple_piercing; 日本語表示=片側乳首ピアス; 日本語search=片側乳首ピアス; #64 browse path=BODY_PART.,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
875,sex ed,YES,KEEP_REFERENCE_ONLY,GENERAL_SUFFICIENT_CANDIDATE,性教育という広い教育・文脈概念で、特殊な行為・身体状態・器具の指定ではない。General exact＋日本語searchで十分に理解・発見できる候補。,General exact canonical=sex_ed; 日本語表示=性教育; 日本語search=性教育; #64 browse path=(taxonomy pathなし; General検索/overlay経路).,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
