canonical,display_ja,search_ja,candidate_display_ja,candidate_search_ja,final_state,route,reason,reason_codes,risk_class
red_nails,赤い爪,赤い爪,赤い爪,赤い爪,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
red_neckerchief,赤いスカーフ,赤いスカーフ,赤いスカーフ,赤いスカーフ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
red_necktie,赤いネクタイ,赤いネクタイ,赤いネクタイ,赤いネクタイ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
red_ribbon,赤いリボン,赤いリボン,赤いリボン,赤いリボン,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
red_shirt,赤いシャツ,赤いシャツ,赤いシャツ,赤いシャツ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
red_shoes,赤い靴,赤い靴,赤い靴,赤い靴,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
reflection,反射,反射,反射,反射,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
ribbon_trim,リボン飾り,リボン飾り,リボン飾り,リボン飾り,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
rifle,ライフル,ライフル,ライフル,ライフル,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
robe,ローブ,ローブ,ローブ,ローブ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
rope,ロープ,ロープ,ロープ,ロープ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
rose,バラ,バラ,バラ,バラ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sandals,サンダル,サンダル,サンダル,サンダル,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
scar,傷跡,傷跡,傷跡,傷跡,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
scar_on_face,,,顔の傷跡,顔の傷跡,REVIEW,STRICT,STRICT_REVIEW_REQUIRED,RELATION_OR_PROVENANCE_AMBIGUITY|STRICT_REVIEW_REQUIRED|STRICT_ROUTE_REQUIRED,CRITICAL
scarf,マフラー,マフラー,マフラー,マフラー,STRICT_ACCEPT,CARRY_FORWARD,PRIOR_CAMPAIGN_READY_CARRY_FORWARD,PRIOR_CAMPAIGN_READY_CARRY_FORWARD,LOW
scenery,風景,風景,風景,風景,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
school_uniform,制服,制服,制服,制服,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
scrunchie,シュシュ,シュシュ,シュシュ,シュシュ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
serafuku,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
shaded_face,影のある顔,影のある顔,影のある顔,影のある顔,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
shadow,影,影,影,影,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sharp_teeth,尖った歯,尖った歯,尖った歯,尖った歯,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sheath,鞘,鞘,鞘,鞘,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
shirt_tucked_in,シャツを入れている,シャツを入れている,シャツを入れている,シャツを入れている,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
short_dress,ショートドレス,ショートドレス,ショートドレス,ショートドレス,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
short_shorts,ショートパンツ,ショートパンツ,ショートパンツ,ショートパンツ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
short_sleeves,半袖,半袖,半袖,半袖,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
short_twintails,短いツインテール,短いツインテール,短いツインテール,短いツインテール,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,MEDIUM
shorts,ショートパンツ,ショートパンツ,ショートパンツ,ショートパンツ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
siblings,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE|STRICT_ROUTE_REQUIRED,LOW
side-tie_bikini_bottom,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
side_braid,サイド三つ編み,サイド三つ編み,サイド三つ編み,サイド三つ編み,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sidelocks,触角,触角,触角,触角,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
signature,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE|STRICT_ROUTE_REQUIRED,LOW
single_braid,一本三つ編み,一本三つ編み,一本三つ編み,一本三つ編み,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
single_earring,片耳ピアス,片耳ピアス,片耳ピアス,片耳ピアス,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
single_glove,片手手袋,片手手袋,片手手袋,片手手袋,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
single_hair_bun,一本お団子,一本お団子,一本お団子,一本お団子,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sisters,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE|STRICT_ROUTE_REQUIRED,LOW
skin_fang,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
skindentation,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
skirt_set,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
sky,空,空,空,空,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sleeping,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
sleeveless,ノースリーブ,ノースリーブ,ノースリーブ,ノースリーブ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sleeveless_dress,ノースリーブドレス,ノースリーブドレス,ノースリーブドレス,ノースリーブドレス,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sleeveless_shirt,ノースリーブシャツ,ノースリーブシャツ,ノースリーブシャツ,ノースリーブシャツ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sleeves_past_wrists,手首を越える袖,手首を越える袖,手首を越える袖,手首を越える袖,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
smartphone,スマートフォン,スマートフォン,スマートフォン,スマートフォン,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
smoke,煙,煙,煙,煙,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
snow,雪,雪,雪,雪,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
spiked_hair,ツンツン髪,ツンツン髪,ツンツン髪,ツンツン髪,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
spikes,トゲ,トゲ,トゲ,トゲ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
spoken_heart,吹き出しハート,吹き出しハート,吹き出しハート,吹き出しハート,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
spot_color,差し色,差し色,差し色,差し色,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
staff,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
star_(sky),,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
star_(symbol),,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
star_hair_ornament,星の髪飾り,星の髪飾り,星の髪飾り,星の髪飾り,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
starry_sky,星空,星空,星空,星空,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
steam,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
stomach,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
straight-on,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
strapless,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
strapless_dress,肩紐なしドレス,肩紐なしドレス,肩紐なしドレス,肩紐なしドレス,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
strapless_leotard,肩紐なしレオタード,肩紐なしレオタード,肩紐なしレオタード,肩紐なしレオタード,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
string_bikini,紐ビキニ,紐ビキニ,紐ビキニ,紐ビキニ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
striped_clothes,縞模様の服,縞模様の服,縞模様の服,縞模様の服,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
striped_shirt,ボーダーシャツ,ボーダーシャツ,ボーダーシャツ,ボーダーシャツ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
stuffed_animal,ぬいぐるみ,ぬいぐるみ,ぬいぐるみ,ぬいぐるみ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
stuffed_toy,ぬいぐるみ,ぬいぐるみ,ぬいぐるみ,ぬいぐるみ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
suit,スーツ,スーツ,スーツ,スーツ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sunglasses,サングラス,サングラス,サングラス,サングラス,STRICT_ACCEPT,CARRY_FORWARD,PRIOR_CAMPAIGN_READY_CARRY_FORWARD,PRIOR_CAMPAIGN_READY_CARRY_FORWARD,LOW
sunlight,日光,日光,日光,日光,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
surprised,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
sweater,セーター,セーター,セーター,セーター,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
swept_bangs,流し前髪,流し前髪,流し前髪,流し前髪,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
swimsuit,水着,水着,水着,水着,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
sword,剣,剣,剣,剣,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
symbol-shaped_pupils,記号形の瞳孔,記号形の瞳孔,記号形の瞳孔,記号形の瞳孔,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
t-shirt,Tシャツ,Tシャツ,Tシャツ,Tシャツ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
tachi-e,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE|STRICT_ROUTE_REQUIRED,LOW
tan,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
tank_top,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
tareme,垂れ目,垂れ目,垂れ目,垂れ目,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
tassel,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
tearing_up,涙ぐむ,涙ぐむ,涙ぐむ,涙ぐむ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
tears,涙,涙,涙,涙,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
thick_eyebrows,太い眉,太い眉,太い眉,太い眉,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
thick_thighs,太い太もも,太い太もも,太い太もも,太い太もも,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
thigh_boots,サイハイブーツ,サイハイブーツ,サイハイブーツ,サイハイブーツ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
thigh_strap,太ももストラップ,太ももストラップ,太ももストラップ,太ももストラップ,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
thighs,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
thought_bubble,思考吹き出し,思考吹き出し,思考吹き出し,思考吹き出し,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
toes,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
tongue,,,,,FALLBACK_ENGLISH,FALLBACK,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION,ENGLISH_CANONICAL_FALLBACK_AFTER_ROUTE_EXHAUSTION|NO_MACHINE_CANDIDATE,LOW
torn_clothes,,,破れた服,破れた服,REVIEW,STRICT,STRICT_REVIEW_REQUIRED,STRICT_REVIEW_REQUIRED|STRICT_ROUTE_REQUIRED,LOW
towel,タオル,タオル,タオル,タオル,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
track_jacket,トラックジャケット,トラックジャケット,トラックジャケット,トラックジャケット,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
tree,木,木,木,木,AUTO_ACCEPT,LIGHTWEIGHT,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LIGHTWEIGHT_ACCEPT_TRANSPARENT_MACHINE_RENDERING,LOW
