identity_key,is_general,is_special,general_canonical,general_status,general_primary_path,general_secondary_paths,general_confidence,special_id,special_tag,generation_family,generation_role,promotion_status,meaning_status,issue104_reviewed,issue104_review_source,issue104_product_fit_decision,issue104_adult_domains,issue104_post_count,sample_stratum,sample_rank,candidate_class,candidate_status,reviewed_class,review_reason,signal_conflict
two-handed_handjob,YES,YES,two-handed_handjob,PROPOSED,BODY_PART,[],HIGH,63,two-handed handjob,ACTION_INTERACTION,action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,060c8848304ce75320b5d42d470152259dcc4e12d0cec1efce651c2006e94b5d,,,,,
castration,YES,YES,castration,PROPOSED,BODY_PART,"[""ACTION_CONTACT/INTERACTION""]",HIGH,1789,castration,DAMAGE_STATE_ACTION,state_or_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,06512823b92ccddd2aaeec13ffd0e8589e5c81e13fe1c62589c8204571de1f34,,,,,
no_panties,YES,YES,no_panties,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2111,no panties,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,065cca0f7fc455b08863f3d11aa53c12c60b9121617c226adfcb90a37c13c609,,,,,
licking_nipple,YES,YES,licking_nipple,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,751,licking nipple,ACTION_INTERACTION,action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0696d5d35e68fb38d2afe90cd7ff1ef9618415ff2851938467c11d975d15e9d6,,,,,
frogtie,YES,YES,frogtie,PROPOSED,CLOTHING/ACCESSORY,[],MEDIUM,1914,frogtie,RESTRAINT_ACTION,restraint_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,06994be620293b91d6bf423bbb6121f1f3749efc1dbd660f6bdcae6dd9703cfe,,,,,
naked_boots,YES,YES,naked_boots,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2420,naked boots,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,06e2389d6f723061752a0b987099e39c668f96c4ce4c71717fbdbbf0a79a5933,,,,,
handjob_gesture,YES,YES,handjob_gesture,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,790,handjob gesture,CONTEXT_MODIFIER,semantic_support,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,073a5fe46ca684f80205b696db46ce18b4366a80b465b8a62557ff1146503490,,,,,
tentacle_between_breasts,YES,YES,tentacle_between_breasts,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,2459,tentacle between breasts,NONHUMAN_INTERACTION,compound_concept,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,07518eff311ffa35aa550093634eded126c226a5fc5bcaacc28b4500ca6f0caf,,,,,
piercing,YES,YES,piercing,PROPOSED,BODY_PART,[],HIGH,1833,piercing,RESTRAINT_IMPLEMENT,restraint,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0773ecc6d26975ead60a6f38a5d8f83d2c3bcc0a54d7d4fe263bfb86e23220f9,,,,,
nipple-to-nipple,YES,YES,nipple-to-nipple,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,804,nipple-to-nipple,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,078a4e63b42a76d3a906e4f1f88233ce36f0d9c7cb130020c270f55aba7a3b65,,,,,
condom,YES,YES,condom,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,2143,condom,IMPLEMENT_OBJECT,implement,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0792b3fb2ee8e11c267e4a644598cb03a184e424280f396af7ad91f3232e65f2,,,,,
gigantic_breasts,YES,YES,gigantic_breasts,PROPOSED,BODY_PART,[],HIGH,2819,gigantic_breasts,BODY_STATE,body_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,079d40b63389515105a3911306d646ca6886a2366ada5f90885291c6fb0cd193,,,,,
holding_own_leg_back,YES,YES,holding_own_leg_back,PROPOSED,ACTION_CONTACT/INTERACTION,[],MEDIUM,2971,holding_own_leg_back,POSE_COMPOSITION,pose_camera,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,07c18c625c196e53ebc9d173ab20607c22665c5e903271bf8c45fd285ecab235,,,,,
underwater_sex,YES,YES,underwater_sex,PROPOSED,ACTION_CONTACT/INTERACTION,[],MEDIUM,64,underwater sex,ACTION_INTERACTION,action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0810657c6d9da06d36b81eaa8efaeda444282ebaf9742c0367a8d53b78edbc06,,,,,
rabbit_vibrator,YES,YES,rabbit_vibrator,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,283,rabbit vibrator,IMPLEMENT_OBJECT,implement,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,081d43f83c7f02409b702d717c8b84910a49eeece7828d387d109ee353331308,,,,,
anal_object_insertion,YES,YES,anal_object_insertion,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,149,anal object insertion,INSERTION_STRUCTURED,bodypart_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,087eb69e0204c546abac19564e10701151e25da3cd151c226819cb206def0abc,,,,,
giving_birth,YES,YES,giving_birth,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,2184,giving birth,REPRO_BODY_STATE,body_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,08c0d9c12fd5d05848555045730059ab9ba27104e3ad5fe20cf86ed6c6c80c6a,,,,,
open_pants,YES,YES,open_pants,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2233,open pants,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,08c39926edfcdf53202260324d45bc3e1cb79f81486196a40290d30d7085b5bd,,,,,
powerful_penis,YES,YES,powerful_penis,PROPOSED,BODY_PART,[],HIGH,1061,powerful penis,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,08c6eef098dd38c85c6ff4a10757a2fe07e2c21838bd3789921134142f2b9c75,,,,,
swimsuit_around_one_leg,YES,YES,swimsuit_around_one_leg,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2979,swimsuit_around_one_leg,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,08d24b6dac425e669c6dca9bf9297800d24bde6c507fdca2ab6d40e4b672a194,,,,,
cum_bubble,YES,YES,cum_bubble,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,807,cum bubble,FLUID_STATE_ACTION,effect_or_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,08e697f74888874c6b33647d2a5425db0a0c6aa41ee242683add97ca625d0da5,,,,,
pantyhose_around_one_leg,YES,YES,pantyhose_around_one_leg,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2907,pantyhose_around_one_leg,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,09133a10f06907adf7d6c22980e9376411a653185f2fbac13fc8ec6e4fc18525,,,,,
vibrator_on_nipple,YES,YES,vibrator_on_nipple,PROPOSED,ACTION_CONTACT/INTERACTION,[],MEDIUM,265,vibrator on nipple,IMPLEMENT_OBJECT,implement,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0915ddd561e8716e27af55c900e3a8de643ac50ec44301333ac6624350bcdc52,,,,,
stuffed_gag,YES,YES,stuffed_gag,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,2902,stuffed_gag,RESTRAINT_IMPLEMENT,restraint_implement,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,092eae80affac1fbe869691f733262062cb02c4629a001a3036f0b5d6b46bfb8,,,,,
nipple_clamps,YES,YES,nipple_clamps,PROPOSED,OBJECT_PROP,[],MEDIUM,1723,nipple clamps,RESTRAINT_IMPLEMENT,restraint,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,098d0250298676349dae5c51f4fe25747fb813dcf5b8abbfb00987d7fed43717,,,,,
covered_pussy,YES,YES,covered_pussy,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,517,covered pussy,BODY_ATTRIBUTE,body_target_or_attribute,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,09a30aae913bd3547de60e69b8b226f78c63668c1d3c84f338ec10481d12e507,,,,,
penis_growth,YES,YES,penis_growth,PROPOSED,BODY_PART,[],HIGH,1057,penis growth,BODY_ATTRIBUTE,body_target_or_attribute,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,09ad96fda0fa87aa70c4a137205b6c248c1f31ac13fe6d3ecea36b1a09305abb,,,,,
implied_breast_milk,YES,YES,implied_breast_milk,PROPOSED,BODY_PART,[],MEDIUM,2955,implied_breast_milk,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,09fc42d03eb1763f1f31dc0a155227a7116c1859ef35a30c32066872a12ff153,,,,,
bare_legs,YES,YES,bare_legs,PROPOSED,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",HIGH,2209,bare legs,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0a35bf3aab0926271a82bbde8e43223ae978556855fd54c768e3b598bc4357ce,,,,,
zoophilia,YES,YES,zoophilia,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,496,zoophilia,NONHUMAN_INTERACTION,compound_concept,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0a64e108ef9e8831555b52213a140d12b50cfee327da63c5dab6f54781d6ef2e,,,,,
open_skirt,YES,YES,open_skirt,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2235,open skirt,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0a71b489c8bf74dd8507a4e9a055da87eac315337121e5b198084bffe890dbfe,,,,,
crotch_stomping,YES,YES,crotch_stomping,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,1968,crotch stomping,RESTRAINT_ACTION,restraint_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0aaf859110168e13cd32369fadf2b07d831596d1820614f331eca43858eca426,,,,,
irrumatio,YES,YES,irrumatio,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,106,irrumatio,ACTION_INTERACTION,action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0ace66d094772af6fb726501fe0afba822aee25c01d365048988697f5b81e1c4,,,,,
reverse_cowgirl_position,YES,YES,reverse_cowgirl_position,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,124,reverse cowgirl position,POSE_COMPOSITION,pose_camera,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0b8daab5b88918bbd6eb4442070a8e1fddcb67bf3d64171879a9bfc4cad7be1c,,,,,
corpse,YES,YES,corpse,PROPOSED,BODY_PART,[],MEDIUM,1772,corpse,DAMAGE_STATE_ACTION,state_or_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0bc66dcba98dad35582bace99f4ee4aa083ab02a655cbdce5080bffe09a6669c,,,,,
sybian,YES,YES,sybian,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,313,sybian,MACHINE_STRUCTURED,compound_concept,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0bd40870180cd709b149a5376c71ee333d1ed906bbf046a9dd60a61045eceb0d,,,,,
no_blindfold,YES,YES,no_blindfold,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2398,no blindfold,RESTRAINT_IMPLEMENT,restraint,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0c1ef17bc9fc2f9197917f99366c95693b2b258b5e80809f5d966a26dc448111,,,,,
riding_crop,YES,YES,riding_crop,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,1836,riding crop,RESTRAINT_IMPLEMENT,restraint,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0ce67cad961ad4ab604cbd03eb6f3006eb6cbde2cbf9d7df86a2bb642f2f3cba,,,,,
naked_ascot,YES,YES,naked_ascot,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2445,naked ascot,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,0cfa59c45e59026052b1d61ef4e802d3a3f8245884e410cff81a9d103393a7b4,,,,,
gold_pasties,YES,YES,gold_pasties,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,2460,gold pasties,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,0d1e764510c1f824e41e99e7f90629751228b13ef2b89421468bd8af7ab1784e,,,,,
crotchless_leotard,YES,YES,crotchless_leotard,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2091,crotchless leotard,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0d4aa692a6165fca132a3818107aba97d2a61c1596a16d5b4692109783ba5aa2,,,,,
penis_and_testicles_touching,YES,YES,penis_and_testicles_touching,PROPOSED,BODY_PART,[],HIGH,957,penis and testicles touching,DIRECT_COMPOSITE,spatial_relation,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0d4b8f8868997a50760ae0f957dd2e24bdf03671725aa05dd4bc566b0a0d90b2,,,,,
imminent_vomiting,YES,YES,imminent_vomiting,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,2481,imminent vomiting,CONTEXT_MODIFIER,semantic_support,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0d59eb1ba63247d365eb9bcdd316a98c9b0781dfb65c5a847e2ff40f45de45b4,,,,,
blindfold_pull,YES,YES,blindfold_pull,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2492,blindfold pull,RESTRAINT_IMPLEMENT,restraint,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0da7088d4c6a259d5241eceb1a67ea751018367907671e0693bbc0f8ff2a834c,,,,,
hand_gagged,YES,YES,hand_gagged,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,2437,hand gagged,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,0dcd9d5c21145afc3bc53f84ece7ec388603dcb89dfe9981cf6687fc91266420,,,,,
groping,YES,YES,groping,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,35,groping,ACTION_INTERACTION,action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0df61c179d45ae3527625a1647eef779c46933658a2903e44e3d2d8e5d61d519,,,,,
testicle_hair,YES,YES,testicle_hair,PROPOSED,BODY_PART,[],HIGH,965,testicle hair,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,0e0facc0a136cd3af3210d986115be1df566f2c3d7e6a65c333037177eeeb069,,,,,
blindfold_lift,YES,YES,blindfold_lift,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2415,blindfold lift,RESTRAINT_IMPLEMENT,restraint,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0e1c3e5ad104ed3dba794e4d3ad524b883ad672392016793780b2b1f7832aeeb,,,,,
pants_rolled_up,YES,YES,pants_rolled_up,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2312,pants rolled up,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0e3bd504fbf319820b7cce93ec2274b510db41648fa14cb918f518edd01f9c3d,,,,,
ahegao,YES,YES,ahegao,PROPOSED,EXPRESSION_EMOTION,[],MEDIUM,647,ahegao,REACTION_STATE,reaction,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0e46945b5cc5d89c539ea118e84ecf53bb2f7418ffb853458a63e1e5839a6344,,,,,
puckered_anus,YES,YES,puckered_anus,PROPOSED,BODY_PART,[],HIGH,757,puckered anus,BODY_ATTRIBUTE,body_target_or_attribute,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0e49b4588db99912b9c48d98859b0f3a2b16041d34958f831bf08cdf99f01087,,,,,
blood_on_breasts,YES,YES,blood_on_breasts,PROPOSED,BODY_PART,[],HIGH,2864,blood_on_breasts,DAMAGE_STATE_ACTION,state_or_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0e7be7cb4b4784ea006335f1687ea6fbc2a8663796e400babc1db8f82b6bdfdd,,,,,
naked_shoes,YES,YES,naked_shoes,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2392,naked shoes,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0ec8972e1854709710cd84e65efbd26252909762a55676262f6bfc0d2d7e2a0f,,,,,
futa_with_female,YES,YES,futa_with_female,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,2341,futa with female,RELATION_ROLE_CONTEXT,relation_context,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0f235ef917b8118594442b263a1ca34d1b2cb1ed87babceaaa9c25d932ac5a03,,,,,
female_ejaculation,YES,YES,female_ejaculation,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,556,female ejaculation,FLUID_STATE_ACTION,effect_or_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,0facf43a6c4e61c58790387fdc0328251405e9fb13b230632a69e71f2b430f66,,,,,
crotch_kick,YES,YES,crotch_kick,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,1963,crotch kick,RESTRAINT_ACTION,restraint_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,1023c9aea2110981a5a9f703907f10bf4b297fcebd34f2b7ccc3918126f86b4c,,,,,
framed_crotch,YES,YES,framed_crotch,PROPOSED,STYLE_QUALITY_META,[],MEDIUM,2976,framed_crotch,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,102f574aff10b6fccce5c31f19666662b772983b499aba2075a4ac8da319f551,,,,,
green_penis,YES,YES,green_penis,PROPOSED,BODY_PART,[],HIGH,924,green penis,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,10745e826be50eb63f3d9c4ba185c314ad75f51369f9ecb2cbcd59c3a3582780,,,,,
penis_on_cheek,YES,YES,penis_on_cheek,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,1026,penis on cheek,DIRECT_COMPOSITE,compound_visual,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,10a5149e7321d19db9cab8bbcd58d187dece9d8f9afe084281570fce7accf6dc,,,,,
holding_blindfold,YES,YES,holding_blindfold,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,2471,holding blindfold,RESTRAINT_IMPLEMENT,restraint,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,10acc7c435d33a30b13030a8d5e2bfec29c8e49d597991462405aad493624da2,,,,,
imminent_peeing,YES,YES,imminent_peeing,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,1991,imminent peeing,CONTEXT_MODIFIER,temporal_or_implied_context,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,10c276229bd6c841577249db9be2295e20673873631819e80262e54c3e02c957,,,,,
after_handjob,YES,YES,after_handjob,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,900,after handjob,CONTEXT_MODIFIER,semantic_support,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,10d047541452ae7d164374a4054f97f084f1047311768c1bff5a7067ae7c6731,,,,,
mole_on_pussy,YES,YES,mole_on_pussy,PROPOSED,BODY_PART,[],HIGH,791,mole on pussy,DIRECT_COMPOSITE,compound_visual,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,114f971b91f20fe415a85660ea9bbca5d53b6b1e918fa28cc8c7af2d132f0e9e,,,,,
huge_nipples,YES,YES,huge_nipples,PROPOSED,BODY_PART,[],HIGH,740,huge nipples,BODY_ATTRIBUTE,body_target_or_attribute,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,115b44f156ab2749f53669aedc8f5e86ed7b1834dd358284c1683aaed4c66ad9,,,,,
scar_on_breast,YES,YES,scar_on_breast,PROPOSED,BODY_PART,[],HIGH,2880,scar_on_breast,BODY_STATE,body_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,11915b7f9f5e346585c9f6408df766ece240c42ed54b1a508fd410cb4be1bca8,,,,,
caning,YES,YES,caning,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,2736,caning,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,11b0972fbd6050b293e09ba842599f653fff0ab9109948675b45f54d81dd9a6b,,,,,
penis_rest,YES,YES,penis_rest,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,966,penis rest,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,123e2ec6ccdb8bc30442957b02df3e8dcc9e8cb4bf0dfbaa493ae36930d80072,,,,,
back_cutout,YES,YES,back_cutout,PROPOSED,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",HIGH,2205,back cutout,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,127475b786d3ea1b3654f7a94972f39ffb839d25a3d162456b96b2c5cd400a57,,,,,
condom_left_inside,YES,YES,condom_left_inside,PROPOSED,ACTION_CONTACT/INTIMATE,[],MEDIUM,2144,condom left inside,IMPLEMENT_OBJECT,implement,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,1279f0eb54c5544d6dd0e40eccc8694e6813dd93265048f5f907cef4bcd9ffe1,,,,,
race_fetishism_symbol,YES,YES,race_fetishism_symbol,PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,2520,race fetishism symbol,RELATION_ROLE_CONTEXT,context,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,1279f43339b7198678f156409c20bb6d3e12945a6cf3bb2411b9f206d6ad5b9f,,,,,
mole_under_breast,YES,YES,mole_under_breast,PROPOSED,BODY_PART,[],HIGH,2932,mole_under_breast,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,128ae71f008991e6814139b5972d0913c245e78fdc8a25a1d7c88e2ba0c7a380,,,,,
triple_anal,YES,YES,triple_anal,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,154,triple anal,INSERTION_STRUCTURED,bodypart_action,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,128c0606a5d6b887666ccbaed6d072b7d95c3d5d32030b36526d3da4524c7cb4,,,,,
mismatched_pasties,YES,YES,mismatched_pasties,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,2461,mismatched pasties,,,PROVISIONAL,,NO,,,,,BOUNDARY_OVERLAP,128c2e7bfa72fb8a1cdabc87016f9249359bc5e4efe558d8bb7b80ee246d03b6,,,,,
garter_belt,YES,YES,garter_belt,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,2100,garter belt,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,135fb155d41508803020751944bba14aa2eb646b18734df0866e6c97d56380a4,,,,,
underboob,YES,YES,underboob,PROPOSED,BODY_PART,[],HIGH,2174,underboob,BODY_ATTRIBUTE,body_target_or_attribute,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,138ca6577a7784bf53da5768d1ca1772733e03253a09be3bff836d16cb852363,,,,,
tape_gag,YES,YES,tape_gag,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,1841,tape gag,RESTRAINT_IMPLEMENT,restraint,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,143258dcb8a5f9cad5c63b90b8813bf5cf01e59efaad684792be9d5eb1af85cd,,,,,
backless_panties,YES,YES,backless_panties,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,2074,backless panties,CLOTHING_EXPOSURE,visual_state,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,1447a18de2ba16cec2b4f98760b886f3c36ad001c4add2713b2de735c7feae35,,,,,
cleavage,YES,YES,cleavage,PROPOSED,BODY_PART,[],HIGH,2171,cleavage,BODY_ATTRIBUTE,body_target_or_attribute,APPROVED_STATIC,SOURCE_CLEAR,NO,,,,,BOUNDARY_OVERLAP,1448fbb827774043086bd06032e3ed59ae5f1eb29ac1118feae95f913d252d8b,,,,,
lace-trimmed_jacket,YES,NO,lace-trimmed_jacket,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,000170658f4d9457dfd45db1558dc59e45630553d3859cecacb65ff88e16447b,,,,,
red_garter,YES,NO,red_garter,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0005b77ce0a4b6d0a0b90d54dc850e4c84032cd64a545b856600fef2f1773e47,,,,,
bubble_skirt,YES,NO,bubble_skirt,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,000f89a10caf114c3c50bd6e9c71b8a1517b7e09833981c0869af7912377a6e5,,,,,
white_jersey,YES,NO,white_jersey,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,000fbb7cea613e389345efafcac80223a0c442604aa45b12824a2733212a9630,,,,,
torn_belt,YES,NO,torn_belt,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,001225551eb8d9b2876b7ebc4c422a1c988c1ba78a7510a362fbfaf4e479b6c0,,,,,
crystal_earrings,YES,NO,crystal_earrings,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00134a850963326a53f44d1ecbc8c8fa8800655a5c51bf4bb5f871ffc2b60dca,,,,,
