identity_key,general_path,general_status,general_confidence,token_count
cheek_piercing,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cheese_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cherry_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cherry_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cherry_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cherry_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chest_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chest_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chest_harness,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chest_holster,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chest_jewel,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chest_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chest_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chick_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
chin_piercing,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chinese_hairpin,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chinese_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chinese_knot,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
chinstrap,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
chocolate_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
choker_jewel,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
christmas_ornaments_in_hair,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
christmas_tree_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
chullo,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
circlet,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
clam_shell_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
clasp,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
claw_hair_clip,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
claw_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cloche_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
clock_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
clock_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
clock_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cloud_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
clover_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
clover_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
clover_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
clover_ornament,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
clover_pin,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
clown_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
club_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cockade,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
coif,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
coin_(ornament),CLOTHING/ACCESSORY,PROPOSED,HIGH,2
coin_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
coin_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
coke-bottle_glasses,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
colored_eyepatch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
comedy_and_tragedy_masks,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
constellation_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
contrast_lapels,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
contrast_suspenders,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
controller_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
cookie_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
coral_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
covenant_halo_(girls'_frontline_2),CLOTHING/ACCESSORY,PROPOSED,HIGH,5
cow_ear_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cow_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cow_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cow_hood,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cow_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cow_print_bridal_gauntlets,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
cow_print_gloves,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cow_print_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cow_print_shrug,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cow_print_sleeves,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cow_print_thighhighs,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cow_print_wrist_cuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
cowboy_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cowl,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
cowl_neck,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crab_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cracked_kawaii_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cracked_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crescent_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crescent_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crescent_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crescent_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crescent_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crescent_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crescent_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crescent_pendant,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crescent_pin,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crew_neck,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
criss-cross_back-straps,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
criss-cross_halter,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
criss-cross_straps,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
criss-cross_strings,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
criss-cross_suspenders,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crocodile_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crooked_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cropped_cardigan,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cropped_rash_guard,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_armwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_clothes,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_corset,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_gloves,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_headwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_legwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_sandals,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross-laced_sleeves,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cross_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cross_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cross_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cross_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cross_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cross_pendant,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cross_pin,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cross_tie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crossbody_bag,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crossdraw_holster,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crossed_bandaids,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crossed_belts,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crown_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crown_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crown_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crown_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crown_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crown_of_insight,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crown_of_thorns,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crystal_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
crystal_horns,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crystal_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
crystal_wings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cube_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cube_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cuff_links,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cuisses,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
cute_x_subculture_hatsune_miku_design_contest,CLOTHING/ACCESSORY,PROPOSED,HIGH,7
cutie_(umamusume),CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cutie_mark_print,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cutie_moon_rod,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
cutoff_jeans,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
cutoffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
d-pad_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
daihatsu_(landing_craft),CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dangle_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dango_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
deer_hood,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
deku_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
demon_hood,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
den-o_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
detached_cape,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
detached_hood,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
detached_leggings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
detached_sleeves,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
deviruchi_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diagonal-striped_bowtie,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diagonal-striped_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diagonal-striped_headwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diagonal-striped_neckerchief,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diagonal-striped_necktie,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diagonal-striped_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diamond-shaped_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diamond-shaped_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diamond_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diamond_button,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diamond_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diamond_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diamond_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
diamond_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diamond_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diamond_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dice_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dice_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dice_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dice_pendant,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dinosaur_hood,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
disposable_gloves,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diving_helmet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
diving_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dixie_cup_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dog_ear_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dog_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dog_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dog_hood,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dog_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dog_slippers,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dog_tags,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
doll_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dolphin_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dolphin_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
domino_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
donut_bracelet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
donut_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dragon_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dragon_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dragon_hood,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dragon_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dragon_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dragonfly_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
dress_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dress_flower,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dress_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dress_ruff,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dress_straps,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
dss_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
duck_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
duck_hood,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
duellist's_cap_(tier_6),CLOTHING/ACCESSORY,PROPOSED,MEDIUM,4
dynamax_band,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_chain,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_covers,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_cuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_flower,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_protection,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_tag,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ear_wreath,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
earclip,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
earflap_beanie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
earmuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
earphones_on_animal_ears,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
earpiece,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
earplugs,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
earth_(ornament),CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
earth_badge,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
eevee_backpack,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
egg_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
egg_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eggshell_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
elbow_cuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
elbow_gauntlets,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
elbow_gloves,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
elbow_pads,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
elbow_sleeve,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
elephant_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
elf_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
emblem_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
escape_room,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
escoffion,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,1
eternal_tiare,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
eye_brooch,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
eye_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eye_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
eye_on_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eyeball_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eyeball_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eyebrows_visible_through_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
eyebrows_visible_through_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
eyelash_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
eyepatch,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
eyepatch_bikini,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
eyepatch_slingshot_swimsuit,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eyewear_around_neck,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eyewear_hang,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
eyewear_on_head,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eyewear_on_headwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
eyewear_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
eyewear_visible_through_hair,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
face_chain,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
face_jewel,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
face_shield,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fake_animal_ears,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
fake_antennae,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_antlers,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_claws,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_halo,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_head_wings,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
fake_horns,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_nose,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_pincers,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_pointy_ears,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
fake_tail,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_whiskers,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fake_wings,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fallschirmhelm,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,1
fan_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
fascinator,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
fast_helmet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fatal_fury_cap,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
feather-trimmed_cape,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
feather_boa,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
feather_cape,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
feather_capelet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
feather_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
feather_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
feather_fan,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
feather_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
feather_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
feathered_cape,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
feathered_helmet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
female_service_cap,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
fengguan,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,1
festoon_(necklace),CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fez_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
field_cap,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fierce_deity_mask_(zelda),CLOTHING/ACCESSORY,PROPOSED,HIGH,4
finger_cots,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
finger_ribbon,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fire_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
firefighter_helmet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fish_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fish_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
fish_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fish_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
fish_hook_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
fish_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fish_skeleton_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
fish_skeleton_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
fishbowl_helmet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flaming_halo,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
floating_crown,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
floating_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
floating_headgear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
floating_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
floating_neckwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
floating_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower-shaped_eyewear,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
flower_anklet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_armlet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_bracelet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_button,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
flower_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_eyepatch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_hairclip,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_hairtie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_halo,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
flower_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_ornament,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
flower_pendant,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_pin,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_thigh_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
flower_trim,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
flower_wreath,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fogged_glasses,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
food-themed_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
food-themed_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
food-themed_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
food-themed_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
food-themed_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
footwear_bell,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
footwear_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
footwear_flower,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
footwear_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
footwear_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
forehead_jewel,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
forehead_piercing,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
forehead_protector,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fork_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
four-leaf_clover_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
four-leaf_clover_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,5
four-leaf_clover_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
fourragere,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,1
fox_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
fox_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
frenulum_piercing,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
frilled_anklet,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
frilled_arm_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
frilled_eyepatch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
frilled_hair_tubes,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
frilled_thigh_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
frills,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,1
fringe_trim,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
frog_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
frog_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
frog_headband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
frog_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
frogging,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,1
front_zipper,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
fruit_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
fruit_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
fruit_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
