unit_id,member_ids_sha256,classification,examined_paths,candidate_roots,rejection_reason,terminal_reason
ru3-93c677ff33e6b5d5dd5e,8fc97092e84abc3b34f3c5ae67a779de006114d3e6f5bc6cbe3b914b115e7d4f,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akame_ga_kill!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-720a5ac707dbb0262102,d286ab9a791052661edd2a6d2884a323000985f6888f79cd2ce55a34ecfbaeb9,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akane-banashi""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-e7ebd7e1c1814fff042a,2cbb1c1f615eff7e934b05b19874468f9dddb40e4088a66d63c85f0aafd97c3e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akane-iro_ni_somaru_saka""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-630868fb7cc5d85cce34,a067870e0dd98e2cb5119c0142586c236d58550b402252a04898b04f033da77a,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akarui_kioku_soushitsu""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a22f14033ed78b5b1282,27dd16910c85c3891792a8675fd28496399bca3e78696ae09a515c8471532d3d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akatsuki_blitzkampf""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-fa0ebbab5daaa5a0524e,da0a7347857b630b65051f490857d24cde5eaa9e1fc8d670db2badbc24392f3d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akazukin_chacha""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-35565388b4f42863c8ce,9b1604953ce027814ca30b9061d395dde50f678d82710fb9167996987ba3febc,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akb0048""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c385228a31316f0aac86,7c0d76af06cddaac70b41dcb8ae18bd1c802bdc4ef2114ab069f35f6ea7d84be,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akb48""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-67d6ad7caea65a53498d,42e5bd6ed9e6ed733dc4f84cda0f00611b55aca000c159d154a6400447ab4de4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akebi-chan_no_serafuku""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c0b5330a7bdef98eae69,0fb028c6ddea858f3d58c3ad884a5fee3b9fce2b9be87a9f40e6b195a05028a9,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akemiho_tabi_nikki""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-150110dc6e4e75b98b78,36836f366c35d9d20cacd1e0f386d483f1b43ca5e61ef0a39d082ac1d986a460,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akiba_maid_sensou""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-9851196ef0eae775244e,9db819f2530834bc5935db7a53034879ca173eaebcac48b2cb3c4192ed0ce8e4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akihabara_beer_fair""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ccc7567507a5fbe5b93c,8e0338078125efd8dbd31718e1515e37007f72172e0475a80086b36ef9d0dcfc,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akihabara_dennou_gumi""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-094064f61e5699786a67,8982add00718a97a73f9f559d9780246a2bdc3aee14914bc287c31e3462f6cd6,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akira_(manga)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-874a1fa99aeaf026d049,1fdee147ce112bb35c36ae27a0c9f62b586c753d597a515dea29a400e82a7f85,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akkun_to_kanojo""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-f24c7bb47da12c8dd81e,f82e9f415cd9326db71b8f10b25ce71da5e7edba6bee3942efb24ea4d879c165,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akuma_no_riddle""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-75e04f77713a511872e9,099d54d51a20ad9b52c1d75b289891429ddad77ef3831060678d42f1c66bf6cd,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akuma_shitsuji_to_kuroi_neko""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-9c42d2398c71fb9bdb85,16b7db824cc3581e988c45a2f93d01e48b73e003552d10d010266b91b44d0dd1,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""akuyaku_reijou_tensei_ojisan""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-62c07dd23f77a3092459,b6b5b84dc5d29ff0ff9ecab7f858f0f43f24577e391c49618a531ee55db9a0fe,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""aldnoah.zero""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ed267acb979d801010ca,9129a5b174459b0e9c981545e6795bd411983842c8030aae47aec794f30378ca,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""alice's_adventures_in_wonderland""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-8f0f0aaea4e0d151f672,4f4c8d80c1489461d5d1512e54d808ebfd642b11ee977a1695e25e9064ad1f3c,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""alice_gear_aegis""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-6e0b923fc323d5ab97ca,bf450969d388e98a8c0cbdbbf1b1b564baecc25a6da0484e52069028d38cf57e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""alice_sherlock:_the_rubious_nebula""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-66e5df2b7efe851fee15,cba09231b542a26193aedb1efe2cde2a86cd4a9f8cfe98fac328f4edbc413f15,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""alien_(series)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-07989ad0386d6b8dbfb7,c650950a6a1e6a5a916908d7eca08f5c955eafa3d4346cf264ea0cf37466fb0b,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""alien_nine""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-26252f6a2db8898998d9,8a3c2e177ca8337609318a1bfeaf63f3c167d3b900a63027d6258e4acdc58618,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""all_saints_street""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-54a2d56043d21ed0c72f,7772a884a8da14092202c395c72cfcdaf27c9c14cf571155d5f792cf4fb879bf,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amaama_to_inazuma""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-76f14988424611b6f45c,5b3d80086cba3313a48e55fec3125a3917e1dc10cf216985aee7156b0bec7ff3,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amagami""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-db2533d9127491310a28,5513e7aff6bed2a031d227ec7b3ccebd5d3eaa57e83517fff6cda82fd12a81e4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amagami-san_chi_no_enmusubi""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-93dbda44fa8c2882c6cc,158c91ec30675a06ea14a6ebe1b94424e4b889d7adf8c2a0f41d8b008eb52800,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amagi_brilliant_park""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-96152d23621163a288e4,21ac320813e6d28ad34bb6bda7791ac46169541f71c686b610c93fba80bedeae,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amairo_islenauts""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c905ee0a258f261886c4,738bda47487e2311ae08e6db74d4ea122ba174634e095b01d6b0bcca959d71e8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amakano""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-89705e55d53e6f9e8875,573d1f1e31c5203ae228b0cf12bf7727def94ff37b8979637793db5c408afca1,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amakano_2""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-dd0fef4663ab6150b084,8f96a649c401a0f126916d9ef3b64218e0d3aa9b364bd922d609af1bf839f4b6,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amakano_3""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-5f5f24377a750c99366b,325b85a8291dd2a575093399184bdc3de16bd88049ffa1955a2a739c448549c9,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amakano_~second_season~""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-99803221fad3c8027980,9df86e97b30080da18077baedf1aacf3d2e52e6603408c8962894ac482ea1df9,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amanchu!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-903fd4fc8de0ac68ca6e,8aaa673b351f1757dce096c22b6ca83cc4d1082319bce638359489aaa0d5adae,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amano_megumi_wa_suki_darake!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-1ed28dc40130a324964c,123379483f5ed23738fc00cdbdc1237aadfa5d04fcfc64d005ddc09e5a4c9aef,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amaryllis_gumi""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-74540ec0ca740215f66c,4db87d431a47e4aa03c7a5efcae42be908bcd09116fe00d122f206a7388a3ced,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""ambitious_mission""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-accef9eaf7b7c49e99a0,2dbb20e30ab9ba64c0dfa672ccc1165100490ca792046d75cb533eb4648fef0d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""american_dad!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-655166fdd8a979f9af25,72f2a96a9abb57363ee7db0e56595e29dc1bbe934db3b74bf0ef3e19e4ff8aea,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""american_psycho""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ce71392b36eb09e0fe0c,6e3817a8efc3553a47f44febe4d2768b87520346d917c29ae39927f20e23a34e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amiami_(company)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-53cf61daeb14e9e1143a,e60b4292d18c4e7101a83d404cf0ffbd154c279e6d4cb93f8f928f746bb6e527,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""amphibia""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-2bc2814b35d74ffdb237,953e20734f91b406d2c40fd81d05244fa58ec72b94da16c3b67890d0e4e6549e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""anata_to_mita_sakura""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-f02c490d4a22cbee2488,61067adc1e326e6b124c31a7574bb78f389602863e846a7a97693b153efc0f12,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""andersen's_fairy_tales""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
