identity_key,redteam_flags,candidate_state
pink_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_frills,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_hanbok,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_hijab,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_raincoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_track_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_trim,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_visor_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinstripe_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
piyo_piyo_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_lapels,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_scrunchie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_trim,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
plaid_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
platform_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
platform_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
platform_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
platform_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pleated_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pleated_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pleated_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pleated_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pleated_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pleated_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pleated_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pleated_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
poet_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
poet_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pointed_crown,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pointed_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pointy_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pointy_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polished_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_bloomers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_headwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_scrunchie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polka_dot_trim,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
polo_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
porkpie_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pp_tenshi_t-shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_headwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_scrunchie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
print_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puff_and_slash_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puff_and_slash_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puffy_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puffy_detached_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puffy_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puffy_long_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puffy_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puffy_short_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puffy_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puffy_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pumpkin-shaped_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pumps,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
punk_lolita,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_armband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_bandana,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_bloomers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_bonnet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_bowtie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_buruma,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_dougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_happi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_headband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_headdress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_headscarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_scrunchie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_serafuku,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_track_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_turban,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
purple_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
puttees,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
qi_lolita,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
qi_maid,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
qipao,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
qixiong_ruqun,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
quick_shirt_(fate),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
quilted_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
quilted_headwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
quilted_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
qujupao,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rabbit_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rabbit_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rabbit_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rabbit_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rabbit_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rabbit_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
raccoon_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
raccoon_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
racerback,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rags,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rain_poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rainbow_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rainbow_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rainbow_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
raincoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
randoseru,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rash_guard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
reactive_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rebreather,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
record_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_armband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_bandana,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_bloomers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_bodice,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_bonnet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_bowtie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_buruma,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_changpao,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_dougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_goggles,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_headband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_headdress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_headscarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_poncho,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_romper,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_scrunchie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_serafuku,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_swim_trunks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_tailcoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_track_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_visor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_visor_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
red_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
reflective_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
reindeer_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
renaissance_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
rerebrace,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
respirator,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
reverse_outfit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ribbed_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ribbed_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ribbed_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ribbed_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ribbed_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ribbed_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
