row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_bucket,impact_tier,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top1,related_copyright_top1_coverage,family_base_canonical,family_base_display_ja
I70-007650,vice-versa_(skullgirls),390,バイス・バーサ,バイス・バーサ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,その逆（スカルガールズ）,,skullgirls,1.0,,
I70-007664,saber_alter_(final_ascension),389,セイバーオルタ（最終再臨）,セイバーオルタ（最終再臨）,,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,,,fate_(series),1.0,saber_alter,アルトリア・オルタ
I70-007751,hatsune_miku_(ichi_no_sakura_oka),383,壱ノ桜・桜花,壱ノ桜・桜花,,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,ichi_no_sakura_oka_(module),ichi no sakura oka (module),,,壱ノ桜・桜花,,vocaloid,1.0,hatsune_miku,初音ミク
I70-007765,takamachi_nanoha_(aggressor_mode),383,アグレッサーモード,アグレッサーモード,,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,アグレッサーモード,,,lyrical_nanoha,1.0,takamachi_nanoha,高町なのは
I70-007792,nekomusume_(gegege_no_kitarou_5),381,5期猫娘,5期猫娘,,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,5期猫娘,,gegege_no_kitarou,1.0,nekomusume,ねこ娘
I70-007798,stella_unibell,381,ステラ・ユニベル,ステラ・ユニベル | ステラ | ステラユニベル,,,ACCEPTED_CLEAN_SAMPLE,REST,,,,ステラ | ステラユニベル | ステラ・ユニベル,,stellaunivel | 스텔라 | 스텔라_유니벨 | 스텔라유니벨,soulworker,1.0,,
I70-007860,blue-eyes_white_dragon,377,ブルーアイズ・ホワイト・ドラゴン,ブルーアイズ・ホワイト・ドラゴン | ブルーアイズホワイトドラゴン | 社長の嫁 | 青眼の白龍,,,ACCEPTED_CLEAN_SAMPLE,REST,,,,ブルーアイズホワイトドラゴン | ブルーアイズ・ホワイト・ドラゴン | 社長の嫁 | 青眼の白龍,,BEWD | BWD,yu-gi-oh!,0.9941,,
I70-007950,nori_(hidamari_sketch),372,乃莉,乃莉,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,nori,nori,,,Nori（hidamariスケッチ）,,hidamari_sketch,1.0,,
I70-007971,shaymin_(sky),371,スカイフォルム,スカイフォルム,,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,スカイフォルム,,pokemon,1.0,shaymin,シェイミ
I70-007979,bronya_zaychik_(haxxor_bunny),370,ハッカーバニー,ハッカーバニー | 迷城骇兔,,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,ハッカーバニー,迷城骇兔,,honkai_(series),1.0,bronya_zaychik,ブローニャ・ザイチク
I70-007994,aki_rosenthal_(1st_costume),369,アキ・ローゼンタール(通常),アキ・ローゼンタール（通常）,,,ACCEPTED_CLEAN_SAMPLE,REST,,,,アキ・ローゼンタール(通常),,,hololive,1.0,aki_rosenthal,アキ・ローゼンタール
I70-008128,inukai_komugi_(dog),362,こむぎ,こむぎ,確定,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,こむぎ(プリキュア),,precure,1.0,inukai_komugi,犬飼こむぎ
I70-008351,emiya_kiritsugu_(assassin),350,エミヤ〔アサシン〕,エミヤ〔アサシン〕,確定,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,エミヤ(アサシン),,,fate_(series),1.0,emiya_kiritsugu,衛宮切嗣
I70-008365,nekoyashiki_yuki_(cat),350,ユキ（プリキュア）,ユキ（プリキュア）,確定,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ユキ(プリキュア),,precure,1.0,nekoyashiki_yuki,猫屋敷ユキ
I70-008503,tatsugiri_(droopy),343,たれたすがた,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,たれたすがた,,pokemon,1.0,tatsugiri,シャリタツ
I70-008542,hanamiya_nina,340,花宮初奈,,canonical Japanese personal name recovered from search-noise candidate,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,初奈の日,,real_life,0.826498,,
I70-008545,kirito_(sao-alo),340,キリト（sao-alo）,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,キリト（sao-alo）,,sword_art_online,1.0,kirito,桐ヶ谷和人
I70-008602,tamamo_no_mae_(third_ascension)_(fate),337,Tamamo No Mae（3番目の昇天）（運命）,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,Tamamo No Mae（3番目の昇天）（運命）,,fate_(series),1.0,tamamo_no_mae_(fate),玉藻の前（Fate）
I70-008707,zeta_(summer)_(granblue_fantasy),332,ゼータ（夏）（グランブルーファンタジー）,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ゼータ（夏）（グランブルーファンタジー）,,granblue_fantasy,1.0,zeta_(granblue_fantasy),ゼタ
I70-008713,fujiwara_no_iyozane,331,藤原伊代真,,name extracted from noisy Japanese candidate phrase,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,1月4日は藤原伊代真の日,,len'en,1.0,,
I70-008723,nangong_yu_(rhapsody's_muse),331,ラプソディ・ミューズ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ラプソディ・ミューズ,,zenless_zone_zero,1.0,nangong_yu,南宮羽
I70-008730,st_ar-15_(mod3)_(girls'_frontline),331,STAR-15_MOD3(ドールズフロントライン),,selected from contextual Japanese search evidence,RAW_TAG_SYNTAX_IN_DISPLAY | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,STAR-15_MOD3(ドールズフロントライン),,STAR-15MOD3 | STAR-15_MOD3,girls'_frontline,1.0,st_ar-15_(girls'_frontline),ST AR-15
I70-008804,hisako_(angel_beats!),327,ひさ子,渕田ひさ子,canonical Angel Beats! display name,DISPLAY_MISSING_FROM_SEARCH | DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,fuchida_hisako,fuchida hisako,,ひさ子 | 渕田ひさ子,,,angel_beats!,1.0,,
I70-008805,jean_(gunnhildr's_legacy)_(genshin_impact),327,琴(古恩希尔德的传承),,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,琴(古恩希尔德的传承),,genshin_impact,1.0,jean_(genshin_impact),ジン（原神）
I70-008861,america_(female)_(hetalia),324,エミリー・ジョーンズ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,エミリー・ジョーンズ,,axis_powers_hetalia,0.99639,america_(hetalia),アメリカ
I70-008938,lycanroc_(dusk),321,たそがれのすがた,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,たそがれのすがた,,pokemon,1.0,lycanroc,ルガルガン
I70-008954,biwa_hayahide_(pf._winning_equation...)_(umamusume),320,ビワハヤヒデ(pf.Victory_formula...),,single Japanese candidate with no conflicting evidence,RAW_TAG_SYNTAX_IN_DISPLAY,ACCEPTED_RISK,REST,,,,,ビワハヤヒデ(pf.Victory_formula...),,umamusume,1.0,biwa_hayahide_(umamusume),ビワハヤヒデ
I70-008977,cinderella_(fairy_tale_character),319,シンデレラ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,cinderella_(grimm),cinderella (grimm),,,シンデレラ,,cinderella_(fairy_tale),0.956522,,
I70-008979,elizabeth_bathory_(second_ascension)_(fate),319,CCC48赤ランサー,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,CCC48赤ランサー,,fate_(series),1.0,elizabeth_bathory_(fate),エリザベート・バートリー（Fate）
I70-008987,mona_(pact_of_stars_and_moon)_(genshin_impact),319,莫娜(星与月之约),,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,莫娜(星与月之约),,genshin_impact,1.0,mona_(genshin_impact),モナ（原神）
I70-009011,tanino_gimlet_(embodiment_of_keravnos)_(umamusume),318,タニノギムレット（身に纏うケラヴノス）,タニノギムレット（身に纏うケラヴノス）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,身に纏うケラヴノス,,umamusume,1.0,tanino_gimlet_(umamusume),タニノギムレット
I70-009012,toki_(abi-eshuh)_(blue_archive),318,飛鳥馬トキ（アビ・エシュフ）,飛鳥馬トキ（アビ・エシュフ）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,アビ・エシュフ,,blue_archive,1.0,toki_(blue_archive),飛鳥馬トキ
I70-009022,fudou_akio,317,不動明王,不動明王,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ふどふゆ,,inazuma_eleven_(series),1.0,,
I70-009025,mash_kyrielight_(swimsuit_of_perpetual_summer_ver.02),317,マシュ・キリエライト（常夏の水着Ver.02）,マシュ・キリエライト（常夏の水着Ver.02）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,swimsuit_of_perpetual_summer_ver.02,swimsuit of perpetual summer ver.02,,常夏の水着Ver.02,,,fate/grand_order,1.0,,
I70-009038,impostor_(among_us),316,インポスター,インポスター,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,詐欺師（私たちの間）,Imposter,among_us,1.0,,
I70-009039,mihara_(nikke),316,ミハラ,ミハラ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ミハラ(NIKKE),,goddess_of_victory:_nikke,0.996466,,
I70-009044,serina_(christmas)_(blue_archive),316,セリナ（クリスマス）,セリナ（クリスマス）,,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,sumi_serina_(christmas),sumi serina (christmas),,セリナ(クリスマス),,,blue_archive,1.0,serina_(blue_archive),鷲見セリナ
I70-009046,super_sass_(girls'_frontline),316,Super SASS（ドールズフロントライン）,Super SASS（ドールズフロントライン）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,super_sass_(girls_frontline),super sass (girls frontline),,SuperSASS(ドールズフロントライン),SuperSASS(少女前線),SuperSASS,girls'_frontline,1.0,,
I70-009056,chiron_(fate),315,ケイローン,ケイローン,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,ケイローン(Fate),,,fate_(series),1.0,,
I70-009059,dark_matter_(kirby),315,ダークマター,ダークマター,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,ダークマター(カービィ) | リアルダークマター,,,kirby_(series),1.0,,
I70-009066,leo/need_miku,315,初音ミク（Leo/need）,初音ミク（Leo/need）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,レオニミク,,,vocaloid,1.0,,
I70-009067,locusta_(fate),315,ロクスタ,ロクスタ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ロクスタ(Fate),,fate/grand_order,1.0,,
I70-009069,loremaster_(helltaker),315,ロアマスター,ロアマスター,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,ロアマスター(Helltaker),,,helltaker,1.0,,
I70-009083,ushiromiya_kyrie,315,右代宮霧江,右代宮霧江,,,ACCEPTED_CLEAN_SAMPLE,REST,,,,,右代宮霧江,,umineko_no_naku_koro_ni,1.0,,
I70-009086,yamada_(project_tokyo_dolls),315,ヤマダ,ヤマダ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ヤマダ(プロジェクト東京ドールズ),,project_tokyo_dolls,1.0,,
I70-009089,famine_devil_(chainsaw_man),314,飢餓の悪魔,飢餓の悪魔,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,white_haired_girl_(chainsaw_man),white haired girl (chainsaw man),,,死の悪魔,,chainsaw_man,1.0,,
I70-009092,john_lackland_(fate),314,ジョン・ラックランド,ジョン・ラックランド,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ジョン・ラックランド(Fate),,fate_(series),1.0,,
I70-009112,floette_(eternal),313,フラエッテ（えいえんのはな）,フラエッテ（えいえんのはな）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,AZフラエッテ,,pokemon,1.0,floette,フラエッテ
I70-009115,gimmighoul_(roaming),313,コレクレー（とほフォルム）,コレクレー（とほフォルム）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,とほフォルム,,pokemon,1.0,gimmighoul,コレクレー
I70-009122,mantis_(marvel),313,マンティス,マンティス,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,マンティス(MARVEL),,marvel,1.0,,
I70-009126,peanuts-kun,313,ピーナッツくん,ピーナッツくん,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,オシャレになりたい!ピーナッツくん,,mode_aim,0.987179,,
I70-009132,ukraine_(hetalia),313,ウクライナ,ウクライナ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,とばっちり子,,,axis_powers_hetalia,1.0,,
I70-009138,zen'in_naoya,313,禪院直哉,禪院直哉,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ドブカス,,jujutsu_kaisen,1.0,,
I70-009141,gris_(go!_go!_gris!),312,グリス,グリス,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,gris_(vertigris),gris (vertigris),,,グリス（vertigris）,,go!_go!_gris!,1.0,,
I70-009148,live_twin_ki-sikil,312,Live☆Twin キスキル,Live☆Twin キスキル,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,Live☆Twinキスキル | キスキル | キスキル(遊戯王),,,yu-gi-oh!,1.0,,
I70-009157,unicorn_(long-awaited_date)_(azur_lane),312,ユニコーン（憧れの遊園地）,ユニコーン（憧れの遊園地）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,unicorn_(amusement_park_date)_(azur_lane),unicorn (amusement park date) (azur lane),,憧れの遊園地,憧憬的约会日,,azur_lane,1.0,unicorn_(azur_lane),ユニコーン（アズールレーン）
I70-009164,anila_(summer)_(granblue_fantasy),311,アニラ（水着）,アニラ（水着）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,夏色の羊神,,,granblue_fantasy,1.0,anila_(granblue_fantasy),アニラ
I70-009165,aria_wintermint,311,アリア・ウィンターミント,アリア・ウィンターミント,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,アリアウィンターミント,,the_crawling_city,0.79661,,
I70-009167,filian_(vtuber),311,フィリアン,フィリアン,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,フィリアン(バーチャルYouTuber),,indie_virtual_youtuber,0.996241,,
I70-009171,megumi_(girls_und_panzer),311,メグミ,メグミ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,バミューダ三姉妹 | メグミ(GuP) | 大学選抜チーム,,,girls_und_panzer,1.0,,
I70-009176,passenger_(arknights),311,パッセンジャー,パッセンジャー,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,パッセンジャー(アークナイツ),异客,,arknights,1.0,,
I70-009201,richeh_(tongari_boushi_no_atelier),310,リチェ,リチェ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,riche_(tongari_boushi_no_atelier),riche (tongari boushi no atelier),,,リチェ(とんがり帽子のアトリエ),,tongari_boushi_no_atelier,1.0,,
I70-009223,nagumo_haruya,309,南雲晴矢,南雲晴矢,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,バーン,,inazuma_eleven_(series),1.0,,
I70-009228,sharkry_(girls'_frontline_2),309,シャークリー,シャークリー,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,シャークリー(ドールズフロントライン2) | 夏克里,Sharkry,girls'_frontline,1.0,,
I70-009237,euryale_(third_ascension)_(fate),308,エウリュアレ（第三再臨）,エウリュアレ（第三再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,euryale（3番目の昇天）（運命）,,fate/grand_order,1.0,,
I70-009239,gotland_(2020_race_queen)_(kancolle),308,ゴトランド（2020レースクイーン）,ゴトランド（2020レースクイーン）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,gotland_(fuji_speedway_race_queen_mode)_(kancolle),gotland (fuji speedway race queen mode) (kancolle),,,レースクイーンゴトランド,,kantai_collection,1.0,gotland_(kancolle),ゴトランド
I70-009243,junkrat_(overwatch),308,ジャンクラット,ジャンクラット,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,jamison_fawkes,jamison fawkes,,,ジャンクラット（オーバーウォッチ）,,overwatch,1.0,,
I70-009254,samurai_(7th_dragon_series),308,サムライ（セブンスドラゴン）,サムライ（セブンスドラゴン）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,samurai_(7th_dragon),samurai (7th dragon),,,サムライ（7番目のドラゴンシリーズ）,,7th_dragon_(series),1.0,,
I70-009256,curren_chan_(ma_cherie_of_the_new_moon)_(umamusume),307,カレンチャン（朔月のマ・シェリ）,カレンチャン（朔月のマ・シェリ）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,curren_chan_(sakutsuki_ma_cherie)_(umamusume),curren chan (sakutsuki ma cherie) (umamusume),,,朔月のマ・シェリ,,umamusume,1.0,curren_chan_(umamusume),カレンチャン（ウマ娘）
I70-009285,male_morgan_(fire_emblem),306,マーク（男）,マーク（男）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,"morgan_(male)_(fire_emblem),morgan_(fire_emblem)_(male)",morgan (fire emblem) (male) | morgan (male) (fire emblem),,,マーク♂,,fire_emblem,1.0,,
I70-009293,siberian_tiger_(kemono_friends),306,アムールトラ,アムールトラ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,アムールトラ(けものフレンズ),,,kemono_friends,1.0,,
I70-009315,orion_(bear)_(fate),305,オリオン,オリオン,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,orion_(fate/grand_order),orion (fate/grand order),,オリオン(Fate),,,fate_(series),1.0,,
I70-009320,special_week_(hopp'n_happy_heart)_(umamusume),305,スペシャルウィーク（ほっぴん♪ビタミンハート）,スペシャルウィーク（ほっぴん♪ビタミンハート）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,"special_week_(hopping_vitamin_heart)_(umamusume),special_week_(summer_suit)_(umamusume)",special week (hopping vitamin heart) (umamusume) | special week (summer suit) (umamusume),,,ほっぴん♪ビタミンハート,,umamusume,1.0,special_week_(umamusume),スペシャルウィーク（ウマ娘）
I70-009327,yohane_bonaventura,305,ヨハネ・ボナヴェントゥーラ,ヨハネ・ボナヴェントゥーラ,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,ヨハネ·ボナヴェントゥーラ,,,original,1.0,,
I70-009331,crowley_(good_omens),304,クロウリー,クロウリー,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,クロアジ,,good_omens,1.0,,
I70-009343,male_shez_(fire_emblem),304,シェズ（男）,シェズ（男）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,"shez_(male)_(fire_emblem),shez_(fire_emblem)_(male)",shez (fire emblem) (male) | shez (male) (fire emblem),,,シェズ,,fire_emblem,1.0,,
I70-009357,belgium_(hetalia),303,ベルギー,ベルギー,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ベルベル,,axis_powers_hetalia,0.996454,,
I70-009372,narwhal_(kemono_friends),303,イッカク,イッカク,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,イッカク(けものフレンズ),,,kemono_friends,1.0,,
I70-009384,chat_noir,302,シャノワール,シャノワール,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,シャノワ | シャノワール(レディバグ),,,miraculous_ladybug,0.984127,,
I70-009386,eiscue_(ice),302,コオリッポ（アイスフェイス）,コオリッポ（アイスフェイス）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,アイスフェイス,,pokemon,1.0,eiscue,コオリッポ
