row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,related_copyright_top1,related_copyright_top1_coverage,copyright_display_context,duplicate_group_size,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-003284,amagi_(kancolle),1023,天城,天城 | 天城(艦これ),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,2,FIX_DISPLAY,天城（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003298,sothis_(fire_emblem),1019,ソティス,ソティス | ソティス(ファイアーエムブレム),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,fire_emblem,1.0,ファイアーエムブレム,2,FIX_DISPLAY,ソティス（ファイアーエムブレム）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003302,yuni_(princess_connect!),1018,ユニ,ユニ | ユニ(プリコネ),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,princess_connect!,1.0,プリンセスコネクト！,4,FIX_DISPLAY,ユニ（プリンセスコネクト！）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003307,mikazuki_(kancolle),1016,三日月,三日月 | 三日月(艦これ),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,2,FIX_DISPLAY,三日月（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003312,sora_(blue_archive),1013,ソラ,ソラ | ソラ(ブルーアーカイブ),,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,blue_archive,1.0,ブルーアーカイブ,5,FIX_DISPLAY,ソラ（ブルーアーカイブ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003324,kinu_(kancolle),1007,鬼怒,鬼怒 | 鬼怒(艦これ),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,2,FIX_DISPLAY,鬼怒（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003325,kooh_(pangya),1007,クー,クー | クー(パンヤ),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,pangya,0.998922,スカッとゴルフ パンヤ,2,FIX_DISPLAY,クー（スカッとゴルフ パンヤ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003338,ein_(blue_archive),1004,アイン,アイン | アイン(ブルーアーカイブ) | アイン・ソフ・オウル,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,blue_archive,1.0,ブルーアーカイブ,5,FIX_DISPLAY,アイン（ブルーアーカイブ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003377,heracles_(fate),994,ヘラクレス,ヘラクレス | ヘラクレス(Fate) | バーサーカー,,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate_(series),1.0,Fateシリーズ,3,FIX_DISPLAY,ヘラクレス（Fateシリーズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003381,chiyoda_(kancolle),993,千代田,千代田 | 千代田(艦これ),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,2,FIX_DISPLAY,千代田（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003382,filia_(skullgirls),993,フィリア,フィリア,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,skullgirls,1.0,スカルガールズ,3,FIX_DISPLAY,フィリア（スカルガールズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003385,tiamat_(fate),993,ティアマト,ティアマト | ティアマト(Fate) | ファム・ファタール,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate/grand_order,0.998947,Fate/Grand Order,3,FIX_DISPLAY,ティアマト（Fate/Grand Order）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003422,celine_(fire_emblem),984,セリーヌ,セリーヌ | セリーヌ(ファイアーエムブレム),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,fire_emblem,1.0,ファイアーエムブレム,2,FIX_DISPLAY,セリーヌ（ファイアーエムブレム）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003451,janus_(kancolle),975,ジェーナス,ジェーナス | ジェーナス(艦これ),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,2,FIX_DISPLAY,ジェーナス（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003474,elena_(street_fighter),969,エレナ,エレナ | エレナ(ストリートファイター),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,street_fighter,1.0,ストリートファイター,2,FIX_DISPLAY,エレナ（ストリートファイター）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003481,aquila_(kancolle),967,アクィラ,アクィラ | アクィラ(艦これ),,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,2,FIX_DISPLAY,アクィラ（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003525,judgement_(helltaker),954,ジャッジメント,ジャッジメント | ジャッジメント（Helltaker）,既存日本語候補を確認,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,helltaker,1.0,ヘルテイカー,2,FIX_DISPLAY,ジャッジメント（ヘルテイカー）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003529,ciel_(mega_man),951,シエル,シエル | シエル（ロックマン）,既存日本語候補とAliasを確認,DUPLICATE_DISPLAY_WITHIN_CATEGORY,mega_man_(series),1.0,ロックマン,3,FIX_DISPLAY,シエル（ロックマン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003564,red_hood_(dc),942,レッドフード,レッドフード,既存日本語候補を確認,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,dc_comics,1.0,DCコミック,2,FIX_DISPLAY,レッドフード（DCコミック）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003584,fushi_(cho_kaguya-hime!),936,フシ,フシ,既存日本語候補とAliasを確認,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,cho_kaguya-hime!,1.0,超かぐや姫!,2,FIX_DISPLAY,フシ（超かぐや姫!）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003592,alena_(dq4),935,アリーナ,アリーナ | アリーナ姫,既存日本語候補と作品文脈を確認,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,dragon_quest,1.0,ドラクエ,2,FIX_DISPLAY,アリーナ（ドラクエ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003596,barry_(pokemon),934,ジュン,ジュン | ジュン（トレーナー）,Aliasと作品文脈を確認,DUPLICATE_DISPLAY_WITHIN_CATEGORY,pokemon,1.0,ポケットモンスター,2,FIX_DISPLAY,ジュン（ポケットモンスター）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003618,brynhild_(fate),928,ブリュンヒルデ,ブリュンヒルデ | ランサー（フラグメンツ）,Aliasと作品文脈を確認,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate_(series),1.0,Fateシリーズ,2,FIX_DISPLAY,ブリュンヒルデ（Fateシリーズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003622,twilight_sparkle,928,トワイライトスパークル,トワイライトスパークル,既存日本語候補を確認,DUPLICATE_DISPLAY_WITHIN_CATEGORY,my_little_pony,1.0,マイリトルポニー,2,FIX_DISPLAY,トワイライトスパークル（マイリトルポニー）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003632,echidna_(re:zero),923,エキドナ,エキドナ | エキドナ（リゼロ）,既存日本語候補を確認,DUPLICATE_DISPLAY_WITHIN_CATEGORY,re:zero_kara_hajimeru_isekai_seikatsu,0.997537,Re:ゼロから始める異世界生活,5,FIX_DISPLAY,エキドナ（Re:ゼロから始める異世界生活）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003650,alchemist_(ragnarok_online),919,アルケミスト,アルケミスト | アルケミ,既存日本語候補を確認,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ragnarok_online,1.0,ラグナロクオンライン,3,FIX_DISPLAY,アルケミスト（ラグナロクオンライン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003662,loki_(marvel),913,ロキ,ロキ,既存日本語候補と作品文脈を確認,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,marvel,0.996399,マーベル,2,FIX_DISPLAY,ロキ（マーベル）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003671,carmilla_(fate),909,カーミラ,カーミラ | カーミラ（Fate）,既存日本語候補とAliasを確認,DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate_(series),1.0,Fateシリーズ,2,FIX_DISPLAY,カーミラ（Fateシリーズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003689,scheherazade_(fate),905,シェヘラザード,シェヘラザード | 不夜城のキャスター,既存日本語候補とAliasを確認,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate_(series),1.0,Fateシリーズ,2,FIX_DISPLAY,シェヘラザード（Fateシリーズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-003738,binah_(project_moon),890,ビナー,ビナー,既存日本語候補と作品文脈を確認,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,project_moon,1.0,Project Moon,2,FIX_DISPLAY,ビナー（Project Moon）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
