row_id,canonical_tag,post_count,display_ja,related_copyright_top1,copyright_display_context,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-001092,orfevre_(umamusume),2846,オルフェーヴル,umamusume,ウマ娘 プリティーダービー,既存日本語候補・作品文脈を確認,FIX_DISPLAY,オルフェーヴル（ウマ娘 プリティーダービー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001112,enterprise_(azur_lane),2815,エンタープライズ,azur_lane,アズールレーン,既存日本語候補・作品文脈を確認,FIX_DISPLAY,エンタープライズ（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001113,clorinde_(genshin_impact),2814,クロリンデ,genshin_impact,原神,既存日本語候補・作品文脈を確認,FIX_DISPLAY,クロリンデ（原神）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001186,phosphophyllite,2639,フォスフォフィライト,houseki_no_kuni,宝石の国,既存日本語候補・作品文脈を確認,FIX_DISPLAY,フォスフォフィライト（宝石の国）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001202,monika_(doki_doki_literature_club),2600,モニカ,doki_doki_literature_club,ドキドキ文芸部！,既存日本語候補・作品文脈を確認,FIX_DISPLAY,モニカ（ドキドキ文芸部！）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001223,springfield_(girls'_frontline),2565,スプリングフィールド,girls'_frontline,ドールズフロントライン,既存日本語候補・作品文脈を確認,FIX_DISPLAY,スプリングフィールド（ドールズフロントライン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001230,slime_(genshin_impact),2545,スライム,genshin_impact,原神,既存日本語候補・作品文脈を確認,FIX_DISPLAY,スライム（原神）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001255,rebecca_(cyberpunk),2510,レベッカ,cyberpunk_(series),サイバーパンク（シリーズ）,既存日本語候補・作品文脈を確認,FIX_DISPLAY,レベッカ（サイバーパンク（シリーズ））,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001258,anastasia_(fate),2505,アナスタシア,fate_(series),Fateシリーズ,既存日本語候補・作品文脈を確認,FIX_DISPLAY,アナスタシア（Fateシリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001261,ciel_(tsukihime),2499,シエル,tsukihime,月姫,既存日本語候補・作品文脈を確認,FIX_DISPLAY,シエル（月姫）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001276,hornet_(hollow_knight),2473,ホーネット,hollow_knight,ホロウナイト,既存日本語候補・作品文脈を確認,FIX_DISPLAY,ホーネット（ホロウナイト）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001278,pola_(kancolle),2473,ポーラ,kantai_collection,艦隊これくしょん,既存日本語候補・作品文脈を確認,FIX_DISPLAY,ポーラ（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001287,dream_journey_(umamusume),2459,ドリームジャーニー,umamusume,ウマ娘 プリティーダービー,既存日本語候補・作品文脈を確認,FIX_DISPLAY,ドリームジャーニー（ウマ娘 プリティーダービー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001323,felicia_(darkstalkers),2410,フェリシア,darkstalkers,ヴァンパイアシリーズ,既存日本語候補・作品文脈を確認,FIX_DISPLAY,フェリシア（ヴァンパイアシリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001341,kisaragi_(kancolle),2388,如月,kantai_collection,艦隊これくしょん,既存日本語候補・作品文脈を確認,FIX_DISPLAY,如月（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001368,saria_(arknights),2356,サリア,arknights,アークナイツ,既存日本語候補・作品文脈を確認,FIX_DISPLAY,サリア（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001406,pomni_(the_amazing_digital_circus),2304,ポムニ,the_amazing_digital_circus,アメイジング・デジタル・サーカス,既存日本語候補・作品文脈を確認,FIX_DISPLAY,ポムニ（アメイジング・デジタル・サーカス）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001410,priest_(ragnarok_online),2301,プリースト,ragnarok_online,ラグナロクオンライン,既存日本語候補・作品文脈を確認,FIX_DISPLAY,プリースト（ラグナロクオンライン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001450,himeko_(honkai:_star_rail),2247,姫子,honkai:_star_rail,崩壊：スターレイル,既存日本語候補・作品文脈を確認,FIX_DISPLAY,姫子（崩壊：スターレイル）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001477,etna_(disgaea),2195,エトナ,disgaea,ディスガイア,既存日本語候補・作品文脈を確認,FIX_DISPLAY,エトナ（ディスガイア）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001514,noelle_(genshin_impact),2154,ノエル,genshin_impact,原神,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ノエル（原神）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001534,sonetto_(reverse:1999),2132,ソネット,reverse:1999,リバース：1999,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ソネット（リバース：1999）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001536,lucy_(cyberpunk),2131,ルーシー,cyberpunk_(series),サイバーパンク（シリーズ）,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ルーシー（サイバーパンク（シリーズ））,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001555,lucifer_(helltaker),2109,ルシファー,helltaker,ヘルテイカー,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ルシファー（ヘルテイカー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001557,ling_(arknights),2108,リィン,arknights,アークナイツ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,リィン（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001573,rossi_(arknights),2091,ロッシ,arknights,アークナイツ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ロッシ（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001600,gangut_(kancolle),2063,ガングート,kantai_collection,艦隊これくしょん,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ガングート（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001608,kris_(pokemon),2053,クリス,pokemon,ポケットモンスター,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,クリス（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001620,yvonne_(arknights),2040,イヴォンヌ,arknights,アークナイツ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,イヴォンヌ（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001624,angela_(project_moon),2030,アンジェラ,project_moon,Project Moon,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,アンジェラ（Project Moon）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001625,hishi_miracle_(umamusume),2030,ヒシミラクル,umamusume,ウマ娘 プリティーダービー,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ヒシミラクル（ウマ娘 プリティーダービー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001628,mountain_(arknights),2024,マウンテン,arknights,アークナイツ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,マウンテン（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001632,rex_(xenoblade),2019,レックス,xenoblade_chronicles_(series),ゼノブレイド,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,レックス（ゼノブレイド）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001643,chongyue_(arknights),1999,チョンユエ,arknights,アークナイツ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,チョンユエ（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001657,cu_chulainn_(fate/stay_night),1983,クー・フーリン,fate_(series),Fateシリーズ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,クー・フーリン（Fateシリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001660,shirayuki_(kancolle),1981,白雪,kantai_collection,艦隊これくしょん,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,白雪（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001665,mei_(overwatch),1975,メイ,overwatch,オーバーウォッチ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,メイ（オーバーウォッチ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-001694,sabrina_(pokemon),1945,ナツメ,pokemon,ポケットモンスター,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ナツメ（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
