row_id,canonical_tag,post_count,display_ja,family_base_canonical,family_base_display_ja,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-012450,space_ishtar_(second_ascension)_(fate),212,イシュタリン,space_ishtar_(fate),スペース・イシュタル,variant/form rendering plausible but not independently verified,FIX_DISPLAY,スペース・イシュタル（イシュタリン）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012497,yaeno_muteki_(blazed_head_covered_fists)_(umamusume),211,四白流星の襲,yaeno_muteki_(umamusume),ヤエノムテキ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ヤエノムテキ（四白流星の襲）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012579,ak-12_(quiet_azure)_(girls'_frontline),208,青藍なる静寂,ak-12_(girls'_frontline),AK-12,selected from contextual Japanese search evidence,FIX_DISPLAY,AK-12（青藍なる静寂）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012587,caenis_(unofficial_casual_wear)_(fate),208,ねつぞー私服,caenis_(fate),カイニス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,カイニス（ねつぞー私服）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012617,marie_antoinette_alter_(third_ascension)_(fate),208,黒いマリー,marie_antoinette_alter_(fate),マリー・アントワネット〔オルタ〕,variant/form rendering plausible but not independently verified,FIX_DISPLAY,マリー・アントワネット〔オルタ〕（黒いマリー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012694,aegir_(golden_dragon_among_auspicious_clouds)_(azur_lane),206,祥雲に昇る金龍,aegir_(azur_lane),エーギル,selected from contextual Japanese search evidence,FIX_DISPLAY,エーギル（祥雲に昇る金龍）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012776,shinano_(visions_of_fantasy)_(azur_lane),205,幻夢の絡繰,shinano_(azur_lane),信濃,variant/form rendering plausible but not independently verified,FIX_DISPLAY,信濃（幻夢の絡繰）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012817,massachusetts_(dressed_to_impress)_(azur_lane),204,ドレッシービューティー,massachusetts_(azur_lane),マサチューセッツ,selected from contextual Japanese search evidence,FIX_DISPLAY,マサチューセッツ（ドレッシービューティー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012819,new_jersey_(midsummer_leisure)_(azur_lane),204,盛夏のレジャータイム,new_jersey_(azur_lane),ニュージャージー,selected from contextual Japanese search evidence,FIX_DISPLAY,ニュージャージー（盛夏のレジャータイム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012834,bardiche_(axe_form)_(nanoha),203,アックスフォーム,bardiche_(nanoha),バルディッシュ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,バルディッシュ（アックスフォーム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012906,gran_alegria_(smile_my_way!)_(umamusume),202,すまいる・まい・うぇい!,gran_alegria_(umamusume),グランアレグリア（ウマ娘）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,グランアレグリア（ウマ娘）（すまいる・まい・うぇい!）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012931,raiden_mei_(lightning_empress),202,雷電女王の鬼鎧,raiden_mei,雷電芽衣,selected from contextual Japanese search evidence,FIX_DISPLAY,雷電芽衣（雷電女王の鬼鎧）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012961,izumi_(swimsuit)_(blue_archive),201,イズミ(水着),izumi_(blue_archive),獅子堂イズミ,selected from contextual Japanese search evidence,FIX_DISPLAY,獅子堂イズミ（イズミ(水着)）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-012998,cheshire_(summery_date!)_(azur_lane),200,デーティングサマー!,cheshire_(azur_lane),チェシャー,selected from contextual Japanese search evidence,FIX_DISPLAY,チェシャー（デーティングサマー!）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013079,nishino_flower_(layered_petals)_(umamusume),199,ティアード・ペタル,nishino_flower_(umamusume),ニシノフラワー,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ニシノフラワー（ティアード・ペタル）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013157,durandal_(palatinus_equinox)_(honkai_impact),197,天元のパラディン,durandal_(honkai_impact),デュランダル,selected from contextual Japanese search evidence,FIX_DISPLAY,デュランダル（天元のパラディン）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013175,makoto_(summer)_(princess_connect!),197,マコト(サマー),makoto_(princess_connect!),安芸真琴,variant/form rendering plausible but not independently verified,FIX_DISPLAY,安芸真琴（マコト(サマー)）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013196,aerith_gainsborough_(midgard_seventh_high_school),196,七高総長服,aerith_gainsborough,エアリス・ゲインズブール,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エアリス・ゲインズブール（七高総長服）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013212,enterprise_(wind_catcher)_(azur_lane),196,ウィンド・キャッチャー,enterprise_(azur_lane),エンタープライズ,selected from contextual Japanese search evidence,FIX_DISPLAY,エンタープライズ（ウィンド・キャッチャー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013290,prinz_eugen_(cordial_cornflower)_(azur_lane),195,ヴァイン・コーンブルメ,prinz_eugen_(azur_lane),プリンツ・オイゲン（アズールレーン）,selected from contextual Japanese search evidence,FIX_DISPLAY,プリンツ・オイゲン（アズールレーン）（ヴァイン・コーンブルメ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013332,"implacable_(shepherd_of_the_""lost"")_(azur_lane)",194,迷える指揮官を導いて,implacable_(azur_lane),インプラカブル,selected from contextual Japanese search evidence,FIX_DISPLAY,インプラカブル（迷える指揮官を導いて）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013364,zuikaku_(the_wind's_true_name)_(azur_lane),194,瞬速の真名,zuikaku_(azur_lane),瑞鶴（アズールレーン）,selected from contextual Japanese search evidence,FIX_DISPLAY,瑞鶴（アズールレーン）（瞬速の真名）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013449,nero_claudius_(modern_costume_of_crimson)_(fate),192,深紅の現代衣装,nero_claudius_(fate),ネロ・クラウディウス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ネロ・クラウディウス（深紅の現代衣装）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013466,takao_(school_romanza)_(azur_lane),192,学園ロマンチカ,takao_(azur_lane),高雄,selected from contextual Japanese search evidence,FIX_DISPLAY,高雄（学園ロマンチカ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013594,graf_zeppelin_(beachside_urd)_(azur_lane),189,砂浜のウルズ,graf_zeppelin_(azur_lane),グラーフ・ツェッペリン,selected from contextual Japanese search evidence,FIX_DISPLAY,グラーフ・ツェッペリン（砂浜のウルズ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013620,nodoka_(hot_spring)_(blue_archive),189,ノドカ(温泉),nodoka_(blue_archive),天見ノドカ,selected from contextual Japanese search evidence,FIX_DISPLAY,天見ノドカ（ノドカ(温泉)）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-013637,tiamat_(femme_fatale)_(fate),189,ファム・ファタール,tiamat_(fate),ティアマト,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ティアマト（ファム・ファタール）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
