row_id,canonical_tag,category,post_count,media_scope,confidence,decision_source,scope_reason,primary_copyright,primary_copyright_coverage,evidence_refs
I70-000158,mononobe_no_futo,Character,10554,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-000159,shiki_eiki,Character,10512,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999900,touhou,0.999900,
I70-000160,chihaya_anon,Character,10489,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999901,bang_dream!,0.999901,
I70-000161,takanashi_kiara,Character,10476,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-000162,haruna_(kancolle),Character,10442,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-000163,ayanami_rei,Character,10436,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999790,neon_genesis_evangelion,0.999790,
I70-000164,wriggle_nightbug,Character,10356,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-000165,shanghai_doll,Character,10317,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-000166,onozuka_komachi,Character,10311,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-000167,phainon_(honkai:_star_rail),Character,10305,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999794,honkai_(series),0.999794,
I70-000168,sakura_miko,Character,10240,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999797,hololive,0.999797,
I70-000169,koharu_(blue_archive),Character,10229,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999899,blue_archive,0.999899,
I70-000170,rem_(re:zero),Character,10215,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.998655,re:zero_kara_hajimeru_isekai_seikatsu,0.998655,
I70-000171,zhongli_(genshin_impact),Character,10163,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,genshin_impact,1.000000,
I70-000172,imaizumi_kagerou,Character,10104,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999895,touhou,0.999895,
I70-000173,reze_(chainsaw_man),Character,10063,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999356,chainsaw_man,0.999356,
I70-000174,morichika_rinnosuke,Character,10047,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-000175,fate_testarossa,Character,10015,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999890,lyrical_nanoha,0.999890,
I70-000176,kashima_(kancolle),Character,10015,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999794,kantai_collection,0.999794,
I70-000177,sakayori_iroha,Character,9997,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cho_kaguya-hime!,1.000000,
I70-000178,yuudachi_kai_ni_(kancolle),Character,9933,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-000179,tokoyami_towa,Character,9907,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-000180,rice_shower_(umamusume),Character,9903,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-000181,mona_(genshin_impact),Character,9894,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999893,genshin_impact,0.999893,
I70-000182,nagato_(kancolle),Character,9821,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-000183,yuzuki_yukari,Character,9778,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.975037,voiceroid,0.975037,
I70-000184,oma_kokichi,Character,9727,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999895,danganronpa_(series),0.999895,
I70-000185,fern_(sousou_no_frieren),Character,9681,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999672,sousou_no_frieren,0.999672,
I70-000186,nanashi_mumei,Character,9650,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-000187,belle_(zenless_zone_zero),Character,9644,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,zenless_zone_zero,1.000000,
I70-000188,march_7th_(honkai:_star_rail),Character,9631,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,honkai_(series),1.000000,
I70-000189,minato_aqua,Character,9595,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999785,hololive,0.999785,
I70-000190,pyra_(xenoblade),Character,9535,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999877,xenoblade_chronicles_(series),0.999877,
I70-000191,scathach_(fate),Character,9495,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999890,fate_(series),0.999890,
I70-000192,dawn_(pokemon),Character,9456,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-000193,rover_(wuthering_waves),Character,9456,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,wuthering_waves,1.000000,
I70-000194,ellen_joe,Character,9441,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999429,zenless_zone_zero,0.999429,
I70-000195,suzuya_(kancolle),Character,9417,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-000196,kyubey,Character,9374,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.997281,mahou_shoujo_madoka_magica,0.997281,
I70-000197,kita_ikuyo,Character,9342,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999888,bocchi_the_rock!,0.999888,
I70-000198,seia_(blue_archive),Character,9300,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-000199,lillie_(pokemon),Character,9288,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-000200,nakano_azusa,Character,9279,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999541,k-on!,0.999541,
I70-000201,columbina_(genshin_impact),Character,9276,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,genshin_impact,1.000000,
I70-000202,nagasaki_soyo,Character,9261,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999888,bang_dream!,0.999888,
I70-000203,nagato_yuki,Character,9260,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,suzumiya_haruhi_no_yuuutsu,1.000000,
I70-000204,wise_(zenless_zone_zero),Character,9180,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,zenless_zone_zero,1.000000,
I70-000205,tomoe_mami_(magical_girl),Character,9168,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999884,mahou_shoujo_madoka_magica,0.999884,
I70-000206,tamamo_no_mae_(fate),Character,9136,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999303,fate_(series),0.999303,
I70-000207,chun-li,Character,9127,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999610,street_fighter,0.999610,
I70-000208,hinoshita_kaho,Character,9041,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,love_live!,1.000000,
I70-000209,kinomoto_sakura,Character,9005,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999759,cardcaptor_sakura,0.999759,
I70-000210,kaito_(vocaloid),Character,8971,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,vocaloid,1.000000,
I70-000211,ryuujou_(kancolle),Character,8942,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-000212,hirasawa_yui,Character,8933,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999879,k-on!,0.999879,
I70-000213,cyrene_(honkai:_star_rail),Character,8925,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999883,honkai_(series),0.999883,
I70-000214,toramaru_shou,Character,8925,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-000215,himekaidou_hatate,Character,8840,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999882,touhou,0.999882,
I70-000216,caelus_(honkai:_star_rail),Character,8830,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999878,honkai_(series),0.999878,
I70-000217,daiwa_scarlet_(umamusume),Character,8821,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-000218,rosa_(pokemon),Character,8809,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-000219,may_(pokemon),Character,8781,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-000220,matoi_ryuuko,Character,8772,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kill_la_kill,1.000000,
I70-000221,jeanne_d'arc_(fate),Character,8752,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999877,fate_(series),0.999877,
I70-000222,miki_sayaka_(magical_girl),Character,8745,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mahou_shoujo_madoka_magica,1.000000,
I70-000223,murasa_minamitsu,Character,8627,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999877,touhou,0.999877,
I70-000224,sunny_(omori),Character,8595,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999492,omori,0.999492,
I70-000225,princess_peach,Character,8581,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mario_(series),1.000000,
I70-000226,texas_(arknights),Character,8573,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,arknights,1.000000,
I70-000227,mejiro_mcqueen_(umamusume),Character,8572,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-000228,karin_(blue_archive),Character,8494,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-000229,noa_(blue_archive),Character,8450,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-000230,nishikigi_chisato,Character,8436,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999876,lycoris_recoil,0.999876,
I70-000231,mythra_(xenoblade),Character,8424,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,xenoblade_chronicles_(series),1.000000,
I70-000232,venti_(genshin_impact),Character,8420,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999878,genshin_impact,0.999878,
I70-000233,kaku_seiga,Character,8415,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999876,touhou,0.999876,
I70-000234,keqing_(genshin_impact),Character,8413,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999876,genshin_impact,0.999876,
I70-000235,nishikino_maki,Character,8389,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,love_live!,1.000000,
I70-000236,midoriya_izuku,Character,8385,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999607,boku_no_hero_academia,0.999607,
I70-000237,plana_(blue_archive),Character,8378,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-000238,serval_(kemono_friends),Character,8373,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999876,kemono_friends,0.999876,
I70-000239,ookami_mio,Character,8361,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-000240,gilgamesh_(fate),Character,8350,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999746,fate_(series),0.999746,
I70-000241,basil_(omori),Character,8339,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999618,omori,0.999618,
I70-000242,takamachi_nanoha,Character,8316,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.998787,lyrical_nanoha,0.998787,
I70-000243,houshou_(kancolle),Character,8315,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-000244,paimon_(genshin_impact),Character,8309,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,genshin_impact,1.000000,
I70-000245,joseph_joestar,Character,8242,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999751,jojo_no_kimyou_na_bouken,0.999751,
I70-000246,kafuu_chino,Character,8213,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999368,gochuumon_wa_usagi_desu_ka?,0.999368,
I70-000247,monkey_d._luffy,Character,8206,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999590,one_piece,0.999590,
I70-000248,marnie_(pokemon),Character,8137,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-000249,hilda_(pokemon),Character,8091,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-000250,hata_no_kokoro,Character,8054,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999870,touhou,0.999870,
I70-000251,suletta_mercury,Character,8036,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999871,gundam,0.999871,
I70-000252,kafka_(honkai:_star_rail),Character,8028,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999869,honkai_(series),0.999869,
I70-000253,denji_(chainsaw_man),Character,8027,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999603,chainsaw_man,0.999603,
I70-000254,saihara_shuichi,Character,7994,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999871,danganronpa_(series),0.999871,
I70-000255,okita_souji_(fate),Character,7952,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999350,fate_(series),0.999350,
I70-000256,oozora_subaru,Character,7944,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-000257,sparkle_(honkai:_star_rail),Character,7915,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,honkai_(series),1.000000,
I70-000258,samus_aran,Character,7900,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999849,metroid,0.999849,
I70-000259,oyama_mahiro,Character,7891,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,onii-chan_wa_oshimai!,1.000000,
I70-000260,hoshimi_miyabi,Character,7872,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,zenless_zone_zero,1.000000,
I70-000261,arona_(blue_archive),Character,7866,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999867,blue_archive,0.999867,
I70-000262,yazawa_nico,Character,7817,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,love_live!,1.000000,
I70-000263,tojo_nozomi,Character,7801,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,love_live!,1.000000,
I70-000264,emiya_shirou,Character,7798,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999578,fate_(series),0.999578,
I70-000265,adachi_rei,Character,7792,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.997435,utau,0.997435,
I70-000266,iseri_nina,Character,7784,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls_band_cry,1.000000,
I70-000267,shuten_douji_(fate),Character,7779,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999463,fate_(series),0.999463,
I70-000268,kiana_kaslana,Character,7778,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,honkai_(series),1.000000,
I70-000269,murakumo_(kancolle),Character,7767,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999736,kantai_collection,0.999736,
I70-000270,momoi_(blue_archive),Character,7755,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-000271,sonoda_umi,Character,7745,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,love_live!,1.000000,
I70-000272,amane_kanata,Character,7743,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-000273,shiina_taki,Character,7737,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999865,bang_dream!,0.999865,
I70-000274,amatsukaze_(kancolle),Character,7734,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-000275,ijichi_nijika,Character,7723,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999864,bocchi_the_rock!,0.999864,
I70-000276,shiori_novella,Character,7697,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-000277,nico_robin,Character,7684,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999181,one_piece,0.999181,
I70-000278,ibaraki_kasen,Character,7667,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-000279,kujo_jotaro,Character,7664,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999731,jojo_no_kimyou_na_bouken,0.999731,
I70-000280,yukihana_lamy,Character,7649,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-000281,astolfo_(fate),Character,7648,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999005,fate_(series),0.999005,
I70-000282,cynthia_(pokemon),Character,7646,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-000283,nagae_iku,Character,7646,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-000284,misumi_uika,Character,7637,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.999435,bang_dream!,0.999435,
