canonical_tag,post_count,aliases,prescreen_status,nearest_special_identity,reason,confidence,review_priority,concept_area,heuristic_score,heuristic_signals,calibration_anchor,content_filter_used
bra_visible_through_clothes,11756,bra_through_clothes,LIKELY_CANDIDATE,tribadism through clothes (SpecialID 937; score=0.659),Calibration anchor: specific visibility-through-clothing relation distinct from generic see-through clothes,HIGH,P0,CLOTHING_EXPOSURE,4,relation/body-site; visual/state; deep-concept; compound,YES,NO
arms_around_neck,11754,neck_hug,LIKELY_CANDIDATE,tentacle around neck (SpecialID 1879; score=0.658),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
head_on_pillow,11674,,LIKELY_CANDIDATE,penis on head (SpecialID 815; score=0.467),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
animal_on_shoulder,11570,,LIKELY_CANDIDATE,penis on shoulder (SpecialID 1011; score=0.693),specific nonhuman transform concept has discovery value beyond ordinary General lookup,HIGH,P0,NONHUMAN_TRANSFORM,3,relation/body-site; compound; deep-area,NO,NO
hair_over_breasts,11472,hair_on_breasts,LIKELY_CANDIDATE,breasts (SpecialID 2170; score=0.679),Calibration anchor: specific hair/body covering relation rather than ordinary hair or breast identity,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,YES,NO
holding_own_skirt,11269,,LIKELY_CANDIDATE,holding tentacle (SpecialID 1868; score=0.498),specific clothing exposure concept has discovery value beyond ordinary General lookup,HIGH,P0,CLOTHING_EXPOSURE,3,relation/body-site; action/contact; compound,NO,NO
blood_on_weapon,10917,bloody_weapon|bloody_sword,LIKELY_CANDIDATE,blood (SpecialID 2164; score=0.642),specific fluid reproduction concept has discovery value beyond ordinary General lookup,HIGH,P0,FLUID_REPRODUCTION,4,relation/body-site; deep-concept; compound; deep-area,NO,NO
hand_on_another's_back,10644,,LIKELY_CANDIDATE,peeing on another (SpecialID 2609; score=0.577),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
hand_on_own_ass,10594,hand_on_ass,LIKELY_CANDIDATE,hand on own penis (SpecialID 797; score=0.748),Calibration anchor: specific self-contact/body-site pose relation not covered by generic ass identity,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,YES,NO
leotard_under_clothes,10499,,LIKELY_CANDIDATE,dildo under clothes (SpecialID 295; score=0.693),Calibration anchor: specific garment-layer relation useful for niche clothing discovery,HIGH,P0,CLOTHING_EXPOSURE,3,relation/body-site; deep-concept; compound,YES,NO
arm_around_shoulder,10361,,LIKELY_CANDIDATE,off shoulder (SpecialID 2230; score=0.515),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
v_over_eye,10173,,LIKELY_CANDIDATE,tentacle over eye (SpecialID 1894; score=0.633),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
sagging_breasts,10045,,LIKELY_CANDIDATE,breasts (SpecialID 2170; score=0.736),Calibration anchor: specific breast shape/state identity beyond baseline size vocabulary,HIGH,P0,BODY_RELATION_STATE,2,visual/state; deep-area,YES,NO
hand_on_another's_arm,10019,,LIKELY_CANDIDATE,peeing on another (SpecialID 2609; score=0.584),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
hand_on_another's_waist,9508,,LIKELY_CANDIDATE,peeing on another (SpecialID 2609; score=0.570),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
holding_leash,9505,,LIKELY_CANDIDATE,leash (SpecialID 1830; score=0.700),specific device adornment concept has discovery value beyond ordinary General lookup,HIGH,P0,DEVICE_ADORNMENT,4,relation/body-site; action/contact; deep-concept; deep-area,NO,NO
towel_around_neck,9457,towel_on_shoulders,LIKELY_CANDIDATE,tentacle around neck (SpecialID 1879; score=0.698),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
thighhighs_under_boots,9455,,LIKELY_CANDIDATE,thighhighs only (SpecialID 2635; score=0.517),Calibration anchor: specific garment-layer relation rather than an ordinary garment identity,HIGH,P0,ACTION_CONTACT,2,relation/body-site; compound,YES,NO
see-through_dress,9382,transparent_dress,LIKELY_CANDIDATE,see-through (SpecialID 2135; score=0.837),specific clothing exposure subtype/state is difficult to discover from the ordinary General vocabulary,HIGH,P0,CLOTHING_EXPOSURE,3,relation/body-site; visual/state; compound,NO,NO
grabbing_own_ass,9301,,LIKELY_CANDIDATE,grabbing own breast (SpecialID 2030; score=0.719),Calibration anchor: specific self-contact action; Special has grabbing another person and other own-ass actions but not this identity,HIGH,P0,BODY_RELATION_STATE,4,relation/body-site; action/contact; compound; deep-area,YES,NO
scar_on_nose,9197,nose_scar,LIKELY_CANDIDATE,cum in nose (SpecialID 381; score=0.470),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
breast_lift,9093,,LIKELY_CANDIDATE,breast (SpecialID 2632; score=0.768),Calibration anchor: specific breast manipulation/position state beyond generic breast identity,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; visual/state; deep-area,YES,NO
holding_another's_arm,9056,arm_holding,LIKELY_CANDIDATE,spreading another's anus (SpecialID 787; score=0.562),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,4,relation/body-site; action/contact; compound; deep-area,NO,NO
jacket_around_waist,9050,,LIKELY_CANDIDATE,jacket open (SpecialID 2271; score=0.495),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
mole_on_thigh,8976,,LIKELY_CANDIDATE,cum on thigh (SpecialID 1275; score=0.693),Calibration anchor: specific body-mark + site relation; analogous site-specific body-mark identities exist in Special,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,YES,NO
hand_on_another's_thigh,8943,,LIKELY_CANDIDATE,peeing on another (SpecialID 2609; score=0.570),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
hand_on_another's_chest,8938,,LIKELY_CANDIDATE,peeing on another (SpecialID 2609; score=0.570),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
bandage_over_one_eye,8817,bandaged_eye|bandages_over_one_eye|/booe,LIKELY_CANDIDATE,penis over one eye (SpecialID 823; score=0.714),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
hands_on_another's_face,8800,,LIKELY_CANDIDATE,peeing on another (SpecialID 2609; score=0.570),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
breast_tattoo,8521,tattooed_breast,LIKELY_CANDIDATE,breast (SpecialID 2632; score=0.734),Calibration anchor: specific body-mark + site identity; fits deep anatomy/adornment discovery,HIGH,P0,DEVICE_ADORNMENT,2,deep-concept; deep-area,YES,NO
bursting_breasts,8434,,LIKELY_CANDIDATE,breasts (SpecialID 2170; score=0.724),Calibration anchor: specific extreme breast-state/action concept rather than baseline morphology,HIGH,P0,BODY_RELATION_STATE,2,visual/state; deep-area,YES,NO
see-through_veil,8380,transparent_veil,LIKELY_CANDIDATE,see-through (SpecialID 2135; score=0.850),specific action contact subtype/state is difficult to discover from the ordinary General vocabulary,HIGH,P0,ACTION_CONTACT,3,relation/body-site; visual/state; compound,NO,NO
breast_suppress,8344,,LIKELY_CANDIDATE,breast (SpecialID 2632; score=0.707),Calibration anchor: specific breast compression/concealment state useful for deep body/clothing discovery,HIGH,P0,BODY_RELATION_STATE,3,visual/state; specific-state; deep-area,YES,NO
armpit_peek,8023,,LIKELY_CANDIDATE,armpit sex (SpecialID 11; score=0.585),Calibration anchor: specific partial-visibility body-site state; fits deep exposure/visibility discovery,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; specific-state; deep-area,YES,NO
wet_panties,7955,drenched_panties|/wp,LIKELY_CANDIDATE,panties (SpecialID 2112; score=0.800),Calibration anchor: specific garment/material-state identity useful in exposure/clothing discovery,HIGH,P0,CLOTHING_EXPOSURE,2,visual/state; specific-state,YES,NO
arm_around_another's_waist,7688,arm_around_waist,LIKELY_CANDIDATE,grabbing another's breast (SpecialID 2029; score=0.514),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
whistle_around_neck,7660,,LIKELY_CANDIDATE,tentacle around neck (SpecialID 1879; score=0.679),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
tail_through_clothes,7638,tail_slit_clothes|tail_cutout,LIKELY_CANDIDATE,lactation through clothes (SpecialID 2192; score=0.713),Calibration anchor: specific body/clothing structural relation; distinct from ordinary tail or clothing identities,HIGH,P0,NONHUMAN_TRANSFORM,4,relation/body-site; deep-concept; compound; deep-area,YES,NO
see-through_silhouette,7624,,LIKELY_CANDIDATE,see-through (SpecialID 2135; score=0.783),specific action contact subtype/state is difficult to discover from the ordinary General vocabulary,HIGH,P0,ACTION_CONTACT,3,relation/body-site; visual/state; compound,NO,NO
arm_around_neck,7606,,LIKELY_CANDIDATE,tentacle around neck (SpecialID 1879; score=0.668),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
towel_on_head,7573,,LIKELY_CANDIDATE,penis on head (SpecialID 815; score=0.645),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
sword_on_back,7412,,LIKELY_CANDIDATE,cum on back (SpecialID 348; score=0.633),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
bikini_top_lift,7366,bikini_lift,LIKELY_CANDIDATE,untied bikini top (SpecialID 2061; score=0.615),Calibration anchor: specific garment displacement/exposure action beyond ordinary bikini identity,HIGH,P0,CLOTHING_EXPOSURE,3,relation/body-site; visual/state; compound,YES,NO
holding_behind_back,7350,object_behind_back|behind_back,LIKELY_CANDIDATE,holding tentacle (SpecialID 1868; score=0.534),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,4,relation/body-site; action/contact; compound; deep-area,NO,NO
grabbing_another's_thighs,7269,holding_another's_thighs,LIKELY_CANDIDATE,grabbing another's penis (SpecialID 687; score=0.768),Calibration anchor: specific actor/body-site contact action beyond generic grabbing or thigh identity,HIGH,P0,BODY_RELATION_STATE,4,relation/body-site; action/contact; compound; deep-area,YES,NO
framed_breasts,7268,,LIKELY_CANDIDATE,breasts (SpecialID 2170; score=0.750),Calibration anchor: specific composition/exposure framing state involving breasts,HIGH,P0,BODY_RELATION_STATE,2,visual/state; deep-area,YES,NO
covered_face,7167,face_covered,LIKELY_CANDIDATE,covered anus (SpecialID 795; score=0.579),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; visual/state; deep-area,NO,NO
goggles_around_neck,7126,,LIKELY_CANDIDATE,tentacle around neck (SpecialID 1879; score=0.656),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
hand_under_clothes,7084,hands_under_clothes,LIKELY_CANDIDATE,handjob under clothes (SpecialID 1103; score=0.749),Calibration anchor: specific body-part/clothing spatial relation useful for action/exposure discovery,HIGH,P0,CLOTHING_EXPOSURE,3,relation/body-site; deep-concept; compound,YES,NO
hand_on_own_leg,6911,,LIKELY_CANDIDATE,hand on own penis (SpecialID 797; score=0.748),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
unaligned_breasts,6846,,LIKELY_CANDIDATE,breasts (SpecialID 2170; score=0.713),Calibration anchor: specific asymmetrical breast-position state,HIGH,P0,BODY_RELATION_STATE,2,visual/state; deep-area,YES,NO
hand_over_own_mouth,6825,,LIKELY_CANDIDATE,hand on own penis (SpecialID 797; score=0.517),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
unworn_bra,6765,bra_removed|bra_off,LIKELY_CANDIDATE,bra (SpecialID 2081; score=0.658),Calibration anchor: specific unworn garment state analogous to other unworn-state Special concepts,HIGH,P0,CLOTHING_EXPOSURE,2,visual/state; niche-modifier,YES,NO
very_long_tail,6761,long_tail,LIKELY_CANDIDATE,bound tail (SpecialID 1906; score=0.487),specific nonhuman transform concept has discovery value beyond ordinary General lookup,HIGH,P0,NONHUMAN_TRANSFORM,3,deep-concept; compound; deep-area,NO,NO
hand_on_another's_hip,6724,,LIKELY_CANDIDATE,peeing on another (SpecialID 2609; score=0.584),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
flame-tipped_tail,6657,fire-tipped_tail|flame_tipped_tail|flaming_tip_tail|tail-tip_fire,LIKELY_CANDIDATE,tentacle tail (SpecialID 1885; score=0.435),specific nonhuman transform concept has discovery value beyond ordinary General lookup,HIGH,P0,NONHUMAN_TRANSFORM,3,deep-concept; compound; deep-area,NO,NO
finger_on_trigger,6479,,LIKELY_CANDIDATE,finger on nipple (SpecialID 1223; score=0.661),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
hand_on_another's_neck,6452,,LIKELY_CANDIDATE,peeing on another (SpecialID 2609; score=0.577),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
bodysuit_under_clothes,6319,,LIKELY_CANDIDATE,cum under clothes (SpecialID 1338; score=0.679),Calibration anchor: specific garment-layer relation useful for niche clothing discovery,HIGH,P0,CLOTHING_EXPOSURE,3,relation/body-site; deep-concept; compound,YES,NO
bird_on_head,6169,,LIKELY_CANDIDATE,penis on head (SpecialID 815; score=0.657),specific body relation state concept has discovery value beyond ordinary General lookup,HIGH,P0,BODY_RELATION_STATE,3,relation/body-site; compound; deep-area,NO,NO
