cluster_id,cluster_position,semantic_bucket,generation_family,generation_role,general_root,identity_key,priority_band,is_general,is_special,general_primary_path,special_id,issue104_risk
C042,3,GENITAL,FLUID_STATE_ACTION,effect_or_action,BODY_PART,pussy_juice_in_mouth,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,566,NO
C042,4,GENITAL,FLUID_STATE_ACTION,effect_or_action,BODY_PART,saliva_on_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,690,NO
C043,1,GENITAL,INSERTION_STRUCTURED,bodypart_action,ACTION_CONTACT,double_anal,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,150,NO
C043,2,GENITAL,INSERTION_STRUCTURED,bodypart_action,ACTION_CONTACT,double_vaginal,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,548,NO
C043,3,GENITAL,INSERTION_STRUCTURED,bodypart_action,ACTION_CONTACT,intravaginal_futanari,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,887,NO
C043,4,GENITAL,INSERTION_STRUCTURED,bodypart_action,ACTION_CONTACT,triple_vaginal,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,549,NO
C044,1,OTHER,INSERTION_STRUCTURED,bodypart_action,ACTION_CONTACT,fingering,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,174,NO
C044,2,OTHER,INSERTION_STRUCTURED,bodypart_action,ACTION_CONTACT,fisting,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,193,NO
C044,3,OTHER,INSERTION_STRUCTURED,bodypart_action,ACTION_CONTACT,self_fisting,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,197,NO
C044,4,OTHER,INSERTION_STRUCTURED,bodypart_action,ACTION_CONTACT,sounding,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,600,NO
C045,1,OTHER,NONHUMAN_INTERACTION,compound_concept,ACTION_CONTACT,grabbing_tentacle,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1867,NO
C045,2,OTHER,NONHUMAN_INTERACTION,compound_concept,ACTION_CONTACT,holding_tentacle,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1868,NO
C045,3,OTHER,NONHUMAN_INTERACTION,compound_concept,ACTION_CONTACT,mating_(animal),P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,493,NO
C045,4,OTHER,NONHUMAN_INTERACTION,compound_concept,ACTION_CONTACT,tentacle_around_neck,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1879,NO
C046,1,OTHER,RELATION_ROLE_CONTEXT,relation_context,ACTION_CONTACT,femdom,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2182,NO
C046,2,OTHER,RELATION_ROLE_CONTEXT,relation_context,ACTION_CONTACT,pet_play,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1921,NO
C046,3,OTHER,RELATION_ROLE_CONTEXT,relation_context,ACTION_CONTACT,pony_play,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1922,NO
C046,4,OTHER,RELATION_ROLE_CONTEXT,relation_context,ACTION_CONTACT,submission,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1967,NO
C047,1,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,OBJECT_PROP,cleave_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP,1820,NO
C047,2,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,OBJECT_PROP,gag,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP,1825,NO
C047,3,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,OBJECT_PROP,knot_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP/DAILY,2512,NO
C047,4,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,OBJECT_PROP,leash,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP/DAILY,1830,NO
C048,1,SEX_ACT,,(none),ACTION_CONTACT,ball_insertion,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,936,NO
C048,2,SEX_ACT,,(none),ACTION_CONTACT,masturbating_together,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,910,NO
C048,3,SEX_ACT,,(none),ACTION_CONTACT,navel_insertion,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,958,NO
C048,4,SEX_ACT,,(none),ACTION_CONTACT,stealth_footjob,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1130,NO
C049,1,RESTRAINT_BDSM,,semantic_support,(none),bondage_gear,P1_SPECIAL_OR_OVERLAP,NO,YES,,1946,NO
C049,2,RESTRAINT_BDSM,,semantic_support,(none),mechanical_restraints,P1_SPECIAL_OR_OVERLAP,NO,YES,,1801,NO
C049,3,RESTRAINT_BDSM,,semantic_support,(none),restraint_devices,P1_SPECIAL_OR_OVERLAP,NO,YES,,1949,NO
C049,4,RESTRAINT_BDSM,,semantic_support,(none),spanking_machine,P1_SPECIAL_OR_OVERLAP,NO,YES,,316,NO
C050,1,OTHER,,(none),(none),dshk,P0_PREVIOUSLY_REVIEWED_UNRESOLVED,YES,NO,,,NO
C050,2,OTHER,,(none),(none),enpera,P0_PREVIOUSLY_REVIEWED_UNRESOLVED,YES,NO,,,NO
C050,3,OTHER,,(none),(none),middle_w,P0_PREVIOUSLY_REVIEWED_UNRESOLVED,YES,NO,,,NO
C051,1,BODY_APPEARANCE,BODY_STATE,body_state,BODY_PART,huge_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2804,NO
C051,2,BODY_APPEARANCE,BODY_STATE,body_state,BODY_PART,mole_on_thigh,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2829,NO
C051,3,BODY_APPEARANCE,BODY_STATE,body_state,BODY_PART,scar_on_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2947,NO
C052,1,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,BODY_PART,pee,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1983,NO
C052,2,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,BODY_PART,pee_puddle,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1985,NO
C052,3,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,BODY_PART,pee_stain,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1984,NO
C053,1,GENITAL,CLOTHING_EXPOSURE,visual_state,CLOTHING_STATE_EXPOSURE,clothes_between_exposed_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2890,NO
C053,2,GENITAL,CLOTHING_EXPOSURE,visual_state,CLOTHING_STATE_EXPOSURE,covering_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2304,NO
C053,3,GENITAL,CLOTHING_EXPOSURE,visual_state,CLOTHING_STATE_EXPOSURE,sideboob_cutout,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2408,NO
C054,1,GENITAL,CLOTHING_EXPOSURE,visual_state,POSE_MOVEMENT,arm_between_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,2851,NO
C054,2,GENITAL,CLOTHING_EXPOSURE,visual_state,POSE_MOVEMENT,arms_under_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,2820,NO
C054,3,GENITAL,CLOTHING_EXPOSURE,visual_state,POSE_MOVEMENT,bouncing_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,2802,NO
C055,1,GENITAL,IMPLEMENT_OBJECT,implement,BODY_PART,nipple_piercing,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,731,NO
C055,2,GENITAL,IMPLEMENT_OBJECT,implement,BODY_PART,scrotum_piercing,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1049,NO
C055,3,GENITAL,IMPLEMENT_OBJECT,implement,BODY_PART,single_nipple_piercing,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,874,NO
C056,1,GENITAL,RESTRAINT_IMPLEMENT,restraint,ACTION_CONTACT,anal_hook,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1813,NO
C056,2,GENITAL,RESTRAINT_IMPLEMENT,restraint,ACTION_CONTACT,clitoris_clamp,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1720,NO
C056,3,GENITAL,RESTRAINT_IMPLEMENT,restraint,ACTION_CONTACT,clitoris_leash,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1721,NO
C057,1,OTHER,,(none),BODY_PART,between_labia,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,848,NO
C057,2,OTHER,,(none),BODY_PART,glans,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2747,NO
C057,3,OTHER,,(none),BODY_PART,labia_clamps,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1183,NO
C058,1,OTHER,,(none),CLOTHING_STATE_EXPOSURE,convenient_tentacle,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,1864,NO
C058,2,OTHER,,(none),CLOTHING_STATE_EXPOSURE,removing_maebari,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2499,NO
C058,3,OTHER,,(none),CLOTHING_STATE_EXPOSURE,removing_pasties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2433,NO
C059,1,OTHER,,(none),OBJECT_PROP,black_chastity_cage,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP,1066,NO
C059,2,OTHER,,(none),OBJECT_PROP,chastity_cage_strap,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP,951,NO
C059,3,OTHER,,(none),OBJECT_PROP,spade_pasties,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP/DAILY,2436,NO
C060,1,OTHER,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,facial,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,367,NO
C060,2,OTHER,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,gokkun,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,369,NO
C060,3,OTHER,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,public_urination,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2924,NO
C061,1,OTHER,MULTI_ACTOR_INTERACTION,compound_action,ACTION_CONTACT,mutual_fingering,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,897,NO
C061,2,OTHER,MULTI_ACTOR_INTERACTION,compound_action,ACTION_CONTACT,oral_sandwich,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,107,NO
C061,3,OTHER,MULTI_ACTOR_INTERACTION,compound_action,ACTION_CONTACT,orgy,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,239,NO
C062,1,OTHER,NONHUMAN_INTERACTION,compound_concept,BODY_PART,eyed_tentacle,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1865,NO
C062,2,OTHER,NONHUMAN_INTERACTION,compound_concept,BODY_PART,mechanical_tentacles,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1847,NO
C062,3,OTHER,NONHUMAN_INTERACTION,compound_concept,BODY_PART,tentacle_tail,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1885,NO
C063,1,OTHER,POSE_COMPOSITION,pose_camera,POSE_MOVEMENT,legs_over_head,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,1751,NO
C063,2,OTHER,POSE_COMPOSITION,pose_camera,POSE_MOVEMENT,on_side,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,1754,NO
C063,3,OTHER,POSE_COMPOSITION,pose_camera,POSE_MOVEMENT,spread_eagle_position,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,2925,NO
C064,1,REPRO,BODY_STATE,body_state,BODY_PART,male_pregnancy,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2928,NO
C064,2,REPRO,BODY_STATE,body_state,BODY_PART,multiple_pregnancy,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2967,NO
C064,3,REPRO,BODY_STATE,body_state,BODY_PART,pregnancy_halo,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2930,NO
C065,1,REPRO,FLUID_STATE_ACTION,effect_or_action,BODY_PART,excessive_lactation,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2962,NO
C065,2,REPRO,FLUID_STATE_ACTION,effect_or_action,BODY_PART,implied_lactation,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2969,NO
C065,3,REPRO,FLUID_STATE_ACTION,effect_or_action,BODY_PART,projectile_lactation,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2846,NO
C066,1,RESTRAINT_BDSM,,(none),ACTION_CONTACT,belt_bondage,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2455,NO
C066,2,RESTRAINT_BDSM,,(none),ACTION_CONTACT,hair_bondage,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2446,NO
C066,3,RESTRAINT_BDSM,,(none),ACTION_CONTACT,tail_bondage,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2479,NO
C067,1,SEX_ACT,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,implied_object_insertion,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,986,NO
C067,2,SEX_ACT,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,onahole_job_invitation,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1187,NO
C067,3,SEX_ACT,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,sexual_coaching,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,800,NO
C068,1,SEX_DEVICE,IMPLEMENT_OBJECT,implement,OBJECT_PROP,heart_butt_plug,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP/DAILY,2960,NO
C068,2,SEX_DEVICE,IMPLEMENT_OBJECT,implement,OBJECT_PROP,onahole,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP/DAILY,605,NO
C068,3,SEX_DEVICE,IMPLEMENT_OBJECT,implement,OBJECT_PROP,used_condom,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP,2148,NO
C069,1,SEX_DEVICE,,(none),(none),anal_plug,P1_SPECIAL_OR_OVERLAP,NO,YES,,1357,NO
C069,2,SEX_DEVICE,,(none),(none),butt_plug_tail,P1_SPECIAL_OR_OVERLAP,NO,YES,,1632,NO
C069,3,SEX_DEVICE,,(none),(none),princess_plug,P1_SPECIAL_OR_OVERLAP,NO,YES,,1671,NO
C070,1,GENITAL,,(none),CLOTHING_STATE_EXPOSURE,convenient_breasts,P0_PREVIOUSLY_REVIEWED_UNRESOLVED,YES,NO,CLOTHING_STATE_EXPOSURE,,YES
C070,2,GENITAL,,(none),CLOTHING_STATE_EXPOSURE,long_breast_curtain,P0_PREVIOUSLY_REVIEWED_UNRESOLVED,YES,NO,CLOTHING_STATE_EXPOSURE,,YES
C071,1,OTHER,,(none),ACTION_CONTACT,oppai_mochi,P0_PREVIOUSLY_REVIEWED_UNRESOLVED,YES,NO,ACTION_CONTACT/INTIMATE,,YES
C071,2,OTHER,,(none),ACTION_CONTACT,oppai_oppai,P0_PREVIOUSLY_REVIEWED_UNRESOLVED,YES,NO,ACTION_CONTACT/INTIMATE,,YES
C072,1,BODY_APPEARANCE,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,colored_pubic_hair,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2740,NO
C072,2,BODY_APPEARANCE,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,sparse_pubic_hair,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2777,NO
C073,1,FLUID_EXCRETION,CLOTHING_EXPOSURE,visual_state,CLOTHING,virgin_destroyer_sweater,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2527,NO
C073,2,FLUID_EXCRETION,CLOTHING_EXPOSURE,visual_state,CLOTHING,virgin_killer_sweater,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2526,NO
C074,1,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,EXPRESSION_EMOTION,drooling,P1_SPECIAL_OR_OVERLAP,YES,YES,EXPRESSION_EMOTION,2158,NO
C074,2,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,EXPRESSION_EMOTION,have_to_pee,P1_SPECIAL_OR_OVERLAP,YES,YES,EXPRESSION_EMOTION,1979,NO
C075,1,GENITAL,,(none),OBJECT_PROP,nipple_weights,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP,1077,NO
C075,2,GENITAL,,(none),OBJECT_PROP,nipple_zipper,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP,1133,NO
C076,1,GENITAL,,body_attribute,BODY_PART,snake_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1200,NO
C076,2,GENITAL,,body_attribute,BODY_PART,spiked_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,830,NO
C077,1,GENITAL,ACTION_INTERACTION,action,GAZE_ORIENTATION,looking_at_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,GAZE_ORIENTATION,735,NO
C077,2,GENITAL,ACTION_INTERACTION,action,GAZE_ORIENTATION,looking_at_pussy,P1_SPECIAL_OR_OVERLAP,YES,YES,GAZE_ORIENTATION,961,NO
C078,1,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,STYLE_QUALITY_META,bad_vulva,P1_SPECIAL_OR_OVERLAP,YES,YES,STYLE_QUALITY_META,939,NO
C078,2,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,STYLE_QUALITY_META,censored_anus,P1_SPECIAL_OR_OVERLAP,YES,YES,STYLE_QUALITY_META,857,NO
C079,1,OTHER,CONTEXT_MODIFIER,temporal_or_implied_context,ACTION_CONTACT,imminent_bestiality,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,494,NO
C079,2,OTHER,CONTEXT_MODIFIER,temporal_or_implied_context,ACTION_CONTACT,implied_fingering,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,180,NO
C080,1,OTHER,FLUID_STATE_ACTION,effect_or_action,BODY_PART,fart,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1762,NO
C080,2,OTHER,FLUID_STATE_ACTION,effect_or_action,BODY_PART,poop,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,458,NO
C081,1,OTHER,NONHUMAN_INTERACTION,compound_concept,(none),kankaku_shadan,P1_SPECIAL_OR_OVERLAP,YES,YES,,1852,NO
C081,2,OTHER,NONHUMAN_INTERACTION,compound_concept,(none),mindflayer,P1_SPECIAL_OR_OVERLAP,YES,YES,,1871,NO
C082,1,OTHER,NONHUMAN_INTERACTION,compound_concept,LIVING_NATURE,octopus_boy,P1_SPECIAL_OR_OVERLAP,YES,YES,LIVING_NATURE/CREATURE,1873,NO
C082,2,OTHER,NONHUMAN_INTERACTION,compound_concept,LIVING_NATURE,scylla,P1_SPECIAL_OR_OVERLAP,YES,YES,LIVING_NATURE/CREATURE,1874,NO
C083,1,OTHER,POSE_COMPOSITION,camera,CLOTHING_STATE_EXPOSURE,pantyshot,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,645,NO
C083,2,OTHER,POSE_COMPOSITION,camera,CLOTHING_STATE_EXPOSURE,upskirt,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2139,NO
C084,1,OTHER,POSE_COMPOSITION,pose,ACTION_CONTACT,take_your_pick,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,57,NO
C084,2,OTHER,POSE_COMPOSITION,pose,ACTION_CONTACT,upright_69,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,65,NO
C085,1,OTHER,POSE_COMPOSITION,pose,POSE_MOVEMENT,presenting_own_body,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,49,NO
C085,2,OTHER,POSE_COMPOSITION,pose,POSE_MOVEMENT,spread_legs,P1_SPECIAL_OR_OVERLAP,YES,YES,POSE_MOVEMENT,2360,NO
C086,1,OTHER,REACTION_STATE,reaction,EXPRESSION_EMOTION,naughty_face,P1_SPECIAL_OR_OVERLAP,YES,YES,EXPRESSION_EMOTION,649,NO
C086,2,OTHER,REACTION_STATE,reaction,EXPRESSION_EMOTION,torogao,P1_SPECIAL_OR_OVERLAP,YES,YES,EXPRESSION_EMOTION,650,NO
C087,1,OTHER,RELATION_ROLE_CONTEXT,context,(none),inseki,P1_SPECIAL_OR_OVERLAP,YES,YES,,2321,NO
C087,2,OTHER,RELATION_ROLE_CONTEXT,context,(none),race_fetishism,P1_SPECIAL_OR_OVERLAP,YES,YES,,1243,NO
C088,1,OTHER,RELATION_ROLE_CONTEXT,relation_context,PERSON_COUNT,human_dog,P1_SPECIAL_OR_OVERLAP,YES,YES,PERSON_COUNT,1916,NO
C088,2,OTHER,RELATION_ROLE_CONTEXT,relation_context,PERSON_COUNT,newhalf_with_male,P1_SPECIAL_OR_OVERLAP,YES,YES,PERSON_COUNT,2348,NO
C089,1,OTHER,RESTRAINT_ACTION,restraint_action,CLOTHING,shibari_under_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,1931,NO
C089,2,OTHER,RESTRAINT_ACTION,restraint_action,CLOTHING,shrimp_tie,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,1932,NO
C090,1,OTHER,RESTRAINT_IMPLEMENT,restraint,CLOTHING,gimp_suit,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/COSTUME,1827,NO
C090,2,OTHER,RESTRAINT_IMPLEMENT,restraint,CLOTHING,padlocked_chastity_cage,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,921,NO
C091,1,OTHER,RESTRAINT_IMPLEMENT,restraint,OBJECT_PROP,chastity_cage,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP,633,NO
C091,2,OTHER,RESTRAINT_IMPLEMENT,restraint,OBJECT_PROP,tube_chastity_cage,P1_SPECIAL_OR_OVERLAP,YES,YES,OBJECT_PROP/DAILY,882,NO
C092,1,OTHER,SCENE_CONTEXT,scene_context,PLACE_BACKGROUND,glory_wall,P1_SPECIAL_OR_OVERLAP,YES,YES,PLACE_BACKGROUND,501,NO
C092,2,OTHER,SCENE_CONTEXT,scene_context,PLACE_BACKGROUND,walk-in,P1_SPECIAL_OR_OVERLAP,YES,YES,PLACE_BACKGROUND,2154,NO
C093,1,OTHER,SELF_ACTION,action,ACTION_CONTACT,autocunnilingus,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,680,NO
C093,2,OTHER,SELF_ACTION,action,ACTION_CONTACT,crotch_rub,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,85,NO
C094,1,RELATION_ROLE,RELATION_ROLE_CONTEXT,context,ACTION_CONTACT,implied_yuri,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2370,NO
C094,2,RELATION_ROLE,RELATION_ROLE_CONTEXT,context,ACTION_CONTACT,incest,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2320,NO
C095,1,RESTRAINT_BDSM,,(none),CLOTHING_STATE_EXPOSURE,blindfold_slip,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2450,NO
C095,2,RESTRAINT_BDSM,,(none),CLOTHING_STATE_EXPOSURE,torn_blindfold,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2477,NO
C096,1,RESTRAINT_BDSM,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,bondage,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1897,NO
C096,2,RESTRAINT_BDSM,RESTRAINT_ACTION,restraint_action,ACTION_CONTACT,self_bondage,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1928,NO
C097,1,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,LIVING_NATURE,improvised_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,LIVING_NATURE/CREATURE,2511,NO
C097,2,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,LIVING_NATURE,spider_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,LIVING_NATURE/CREATURE,2510,NO
C098,1,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint_implement,ACTION_CONTACT,cloth_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2841,NO
C098,2,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint_implement,ACTION_CONTACT,leash_in_mouth,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/OBJECT_USE,2939,NO
C099,1,SEX_ACT,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,breast_sucking_through_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2938,NO
C099,2,SEX_ACT,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,cumdrip_through_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2956,NO
C100,1,SEX_ACT,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,cumdrip,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,363,NO
C100,2,SEX_ACT,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,ejaculating_while_penetrated,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,365,NO
C101,1,SEX_ACT,NONHUMAN_INTERACTION,compound_concept,ACTION_CONTACT,animal_insertion,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,492,NO
