canonical,display_ja,search_ja,priority_class,final_state,route,reason,risk_class
bondage,拘束,拘束,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
book,本,本,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
boots,ブーツ,ブーツ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
border,枠,枠,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
bottle,ボトル,ボトル,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
bottomless,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
bound,拘束された,拘束された,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
bow,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_COLLISION_FALLBACK,SEMANTIC_COLLISION_UNRESOLVED,EXCEPTION
bow_panties,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
bowtie,蝶ネクタイ,蝶ネクタイ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
box,箱,箱,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
bra,ブラ,ブラ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
bracelet,ブレスレット,ブレスレット,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
braid,編み込み,編み込み,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
breast_press,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
breast_pump,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
breasts,胸,胸,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
breasts_apart,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
breasts_out,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
breath,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
bridal_gauntlets,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
bright_pupils,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brooch,ブローチ,ブローチ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
brown_background,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brown_boots,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brown_eyes,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brown_gloves,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brown_hair,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brown_jacket,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brown_pantyhose,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brown_shoes,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
brown_skirt,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
buckle,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
bug,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_COLLISION_FALLBACK,SEMANTIC_COLLISION_UNRESOLVED,EXCEPTION
building,建物,建物,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
butterfly,蝶,蝶,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
buttons,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cake,ケーキ,ケーキ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cameltoe,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
camisole,キャミソール,キャミソール,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
candy,キャンディ,キャンディ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cape,ケープ,ケープ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
capelet,ケープレット,ケープレット,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cardigan,カーディガン,カーディガン,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
carrying,運搬,運搬,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
casual,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cat,猫,猫,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cat_ears,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cat_girl,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cat_tail,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cellphone,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
censored,検閲された,検閲された,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
chain,チェーン,チェーン,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
chair,椅子,椅子,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
character_name,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cherry_blossoms,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chibi,ちび,ちび,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
chibi_only,ちびのみ,ちびのみ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
child,子供,子供,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
chinese_clothes,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
choker,チョーカー,チョーカー,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
christmas,クリスマス,クリスマス,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
claws,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_COLLISION_FALLBACK,SEMANTIC_COLLISION_UNRESOLVED,EXCEPTION
cleavage,胸の谷間,胸の谷間,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cleavage_cutout,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clenched_hand,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clenched_hands,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clenched_teeth,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cloak,マント,マント,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
close-up,近接・上向きの,近接・上向きの,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
closed_eyes,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
closed_mouth,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothed_female_nude_male,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothed_sex,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes_lift,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes_pull,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes_writing,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothing_aside,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothing_cutout,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cloud,雲,雲,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cloudy_sky,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
coat,コート,コート,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
collar,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_COLLISION_FALLBACK,SEMANTIC_COLLISION_UNRESOLVED,EXCEPTION
collarbone,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
collared_dress,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
collared_shirt,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
colored_eyelashes,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
colored_inner_hair,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
colored_sclera,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
colored_skin,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
comic,漫画,漫画,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
completely_nude,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
copyright_name,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
copyright_notice,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
corset,コルセット,コルセット,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cosplay,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
couch,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
couple,カップル,カップル,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cover,表紙,表紙,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cover_page,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
covered_navel,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
covered_nipples,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
covering_privates,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cowboy_shot,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cowgirl_position,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
crescent,三日月,三日月,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
crop_top,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cropped_jacket,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cropped_legs,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cropped_torso,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cross,十字架,十字架,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cross-section,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
crossdressing,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
crossed_arms,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
crossed_bangs,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
crossed_legs,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
crossover,交差,交差,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
crown,王冠,王冠,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
crying,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
crying_with_eyes_open,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cuffs,カフ,カフ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cum,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cum_in_pussy,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cum_on_body,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cum_on_breasts,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cup,カップ,カップ,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
curtains,カーテン,カーテン,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
curvy,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dark-skinned_female,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dark-skinned_male,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dark_skin,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dated,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
day,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_COLLISION_FALLBACK,SEMANTIC_COLLISION_UNRESOLVED,EXCEPTION
demon_girl,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
demon_horns,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
demon_tail,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
demon_wings,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
denim,デニム,デニム,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
depth_of_field,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
desk,机,机,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
detached_collar,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
detached_sleeves,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dildo,ディルド,ディルド,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
dog_ears,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
doll,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_COLLISION_FALLBACK,SEMANTIC_COLLISION_UNRESOLVED,EXCEPTION
dot_nose,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
double-parted_bangs,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
double_bun,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dragon_girl,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dragon_horns,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dress,ドレス,ドレス,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
dress_shirt,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
drill_hair,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
drinking_glass,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dripping,滴る,滴る,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
drooling,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dual_persona,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
dutch_angle,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
ear_piercing,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
earrings,イヤリング,イヤリング,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
eating,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
ejaculation,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
elbow_gloves,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
elf,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
embarrassed,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
english_text,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
erection,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
expressionless,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
extra_ears,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
eye_contact,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
eyelashes,まつ毛,まつ毛,P0,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
eyepatch,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
eyes_visible_through_hair,,,P0,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
